book	chapter	verse	sort	greek	strong	bsb	pnc
2CO	1	4	153913	παρακλήσεως	G3874	comfort	
2CO	1	4	153914	ἧς	G3739	-	
2CO	1	4	153916	αὐτοὶ	G846	we ourselves	
2CO	1	4	153915	παρακαλούμεθα	G3870	[have received]	
2CO	1	4	153917	ὑπὸ	G5259	from	
2CO	1	4	153918	τοῦ	G3588	-	
2CO	1	4	153919	Θεοῦ	G2316	God	.
2CO	1	5	153930	ὅτι	G3754	For	
2CO	1	5	153931	καθὼς	G2531	just as	
2CO	1	5	153933	τὰ	G3588	the	
2CO	1	5	153934	παθήματα	G3804	sufferings	
2CO	1	5	153935	τοῦ	G3588	-	
2CO	1	5	153936	Χριστοῦ	G5547	of Christ	
2CO	1	5	153932	περισσεύει	G4052	overflow	
2CO	1	5	153937	εἰς	G1519	to	
2CO	1	5	153938	ἡμᾶς	G1473	us	,
2CO	1	5	153939	οὕτως	G3779	so	
2CO	1	5	153944	καὶ	G2532	also	
2CO	1	5	153940	διὰ	G1223	through	
2CO	1	5	153941	τοῦ	G3588	-	
2CO	1	5	153942	Χριστοῦ	G5547	Christ	
2CO	1	5	153947	ἡμῶν	G1473	our	
2CO	1	5	153945	ἡ	G3588	-	
2CO	1	5	153946	παράκλησις	G3874	comfort	
2CO	1	5	153943	περισσεύει	G4052	overflows	.
2CO	1	6	153959	δὲ	G1161	-	
2CO	1	6	153958	Εἴτε	G1535	If	
2CO	1	6	153960	θλιβόμεθα	G2346	we are afflicted	,
2CO	1	6	153961	ὑπὲρ	G5228	[it is] for	
2CO	1	6	153963	ὑμῶν	G4771	your	
2CO	1	6	153962	τῆς	G3588	-	
2CO	1	6	153964	παρακλήσεως	G3874	comfort	
2CO	1	6	153965	καὶ	G2532	and	
2CO	1	6	153966	σωτηρίας	G4991	salvation	;
2CO	1	6	153967	εἴτε	G1535	if	
2CO	1	6	153968	παρακαλούμεθα	G3870	we are comforted	,
2CO	1	6	153969	ὑπὲρ	G5228	[it is] for	
2CO	1	6	153971	ὑμῶν	G4771	your	
2CO	1	6	153970	τῆς	G3588	-	
2CO	1	6	153972	παρακλήσεως	G3874	comfort	,
2CO	1	6	153973	τῆς	G3588	which	
2CO	1	6	153974	ἐνεργουμένης	G1754	accomplishes	
2CO	1	6	153975	ἐν	G1722	in you	
2CO	1	6	153976	ὑπομονῇ	G5281	patient endurance	
2CO	1	6	153977	τῶν	G3588	of the	
2CO	1	6	153978	αὐτῶν	G846	same	
2CO	1	6	153979	παθημάτων	G3804	sufferings	
2CO	1	6	153980	ὧν	G3739	-	
2CO	1	6	153982	ἡμεῖς	G1473	we	
2CO	1	6	153981	καὶ	G2532	-	
2CO	1	6	153983	πάσχομεν	G3958	experience	.
2CO	1	7	153994	καὶ	G2532	And	
2CO	1	7	153997	ἡμῶν	G1473	our	
2CO	1	7	153995	ἡ	G3588	-	
2CO	1	7	153996	ἐλπὶς	G1680	hope	
2CO	1	7	153999	ὑπὲρ	G5228	for	
2CO	1	7	154000	ὑμῶν	G4771	you	
2CO	1	7	153998	βεβαία	G949	[is] sure	,
2CO	1	7	154001	εἰδότες	G1492	[because] we know	
2CO	1	7	154002	ὅτι	G3754	that	
2CO	1	7	154003	ὡς	G5613	just as	
2CO	1	7	154005	ἐστε	G1510	vvv	
2CO	1	7	154004	κοινωνοί	G2844	you share	
2CO	1	7	154006	τῶν	G3588	in [our]	
2CO	1	7	154007	παθημάτων	G3804	sufferings	,
2CO	1	7	154008	οὕτως	G3779	so	
2CO	1	7	154009	καὶ	G2532	also [you will share]	
2CO	1	7	154010	τῆς	G3588	in [our]	
2CO	1	7	154011	παρακλήσεως	G3874	comfort	.
2CO	1	8	154023	γὰρ	G1063	-	
2CO	1	8	154022	Οὐ	G3756	vvv	
2CO	1	8	154024	θέλομεν	G2309	We do not want	
2CO	1	8	154025	ὑμᾶς	G4771	you	
2CO	1	8	154026	ἀγνοεῖν	G50	to be unaware	,
2CO	1	8	154027	ἀδελφοί	G80	brothers	,
2CO	1	8	154028	ὑπὲρ	G5228	of	
2CO	1	8	154029	τῆς	G3588	the	
2CO	1	8	154030	θλίψεως	G2347	hardships	
2CO	1	8	154031	ἡμῶν	G1473	we	
2CO	1	8	154032	τῆς	G3588	-	
2CO	1	8	154033	γενομένης	G1096	encountered	
2CO	1	8	154034	ἐν	G1722	in	
2CO	1	8	154035	τῇ	G3588	-	
2CO	1	8	154036	Ἀσίᾳ	G773	[the province of] Asia	.
2CO	1	8	154037	ὅτι	G3754	-	
2CO	1	8	154042	ἐβαρήθημεν	G916	We were under a burden	
2CO	1	8	154038	καθ’	G2596	. . .	
2CO	1	8	154039	ὑπερβολὴν	G5236	far beyond	
2CO	1	8	154040	ὑπὲρ	G5228	. . .	
2CO	1	8	154041	δύναμιν	G1411	our ability to endure	,
2CO	1	8	154043	ὥστε	G5620	so that	
2CO	1	8	154045	ἡμᾶς	G1473	we	
2CO	1	8	154044	ἐξαπορηθῆναι	G1820	despaired	
2CO	1	8	154046	καὶ	G2532	even	
2CO	1	8	154047	τοῦ	G3588	of	
2CO	1	8	154048	ζῆν	G2198	life	.
2CO	1	9	154059	ἀλλὰ	G235	Indeed	,
2CO	1	9	154060	αὐτοὶ	G846	we	
2CO	1	9	154067	ἐσχήκαμεν	G2192	felt	
2CO	1	9	154061	ἐν	G1722	vvv	
2CO	1	9	154062	ἑαυτοῖς	G1438	we were under	
2CO	1	9	154063	τὸ	G3588	the	
2CO	1	9	154064	ἀπόκριμα	G610	sentence	
2CO	1	9	154065	τοῦ	G3588	-	
2CO	1	9	154066	θανάτου	G2288	of death	,
2CO	1	9	154068	ἵνα	G2443	in order that	
2CO	1	9	154069	μὴ	G3361	vvv	
2CO	1	9	154071	ὦμεν	G1510	we would not	
2CO	1	9	154070	πεποιθότες	G3982	trust	
2CO	1	9	154072	ἐφ’	G1909	in	
2CO	1	9	154073	ἑαυτοῖς	G1438	ourselves	,
2CO	1	9	154074	ἀλλ’	G235	but	
2CO	1	9	154075	ἐπὶ	G1909	in	
2CO	1	9	154076	τῷ	G3588	-	
2CO	1	9	154077	Θεῷ	G2316	God	,
2CO	1	9	154078	τῷ	G3588	who	
2CO	1	9	154079	ἐγείροντι	G1453	raises	
2CO	1	9	154080	τοὺς	G3588	the	
2CO	1	9	154081	νεκρούς	G3498	dead	.
2CO	1	10	154092	ὃς	G3739	[He]	
2CO	1	10	154096	ἐρρύσατο	G4506	has delivered	
2CO	1	10	154097	ἡμᾶς	G1473	us	
2CO	1	10	154093	ἐκ	G1537	from	
2CO	1	10	154094	τηλικούτου	G5082	such a deadly peril	
2CO	1	10	154095	θανάτου	G2288	. . .	,
2CO	1	10	154098	καὶ	G2532	and	
2CO	1	10	154099	ῥύσεται	G4506	He will deliver [us]	.
2CO	1	10	154100	εἰς	G1519	In	
2CO	1	10	154101	ὃν	G3739	[Him]	
2CO	1	10	154102	ἠλπίκαμεν	G1679	we have placed our hope	
2CO	1	10	154103	ὅτι	G3754	that	
2CO	1	10	154104	καὶ	G2532	-	
2CO	1	10	154106	ῥύσεται	G4506	He will yet again deliver [us]	
2CO	1	10	154105	ἔτι	G2089	. . .	,
2CO	1	11	154118	καὶ	G2532	-	
2CO	1	11	154119	ὑμῶν	G4771	as you	
2CO	1	11	154117	συνυπουργούντων	G4943	help	
2CO	1	11	154120	ὑπὲρ	G5228	-	
2CO	1	11	154121	ἡμῶν	G1473	us	
2CO	1	11	154122	τῇ	G3588	by	
2CO	1	11	154123	δεήσει	G1162	[your] prayers	.
2CO	1	11	154124	ἵνα	G2443	Then	
2CO	1	11	154126	πολλῶν	G4183	many	
2CO	1	11	154127	προσώπων	G4383	. . .	
2CO	1	11	154134	εὐχαριστηθῇ	G2168	will give thanks	
2CO	1	11	154135	ὑπὲρ	G5228	on	
2CO	1	11	154136	ἡμῶν	G1473	our behalf	
2CO	1	11	154125	ἐκ	G1537	for	
2CO	1	11	154128	τὸ	G3588	the	
2CO	1	11	154131	χάρισμα	G5486	favor shown	
2CO	1	11	154129	εἰς	G1519	. . .	
2CO	1	11	154130	ἡμᾶς	G1473	us	
2CO	1	11	154132	διὰ	G1223	in answer to	
2CO	1	11	154133	πολλῶν	G4183	[ their prayers ]	.
2CO	1	12	154148	γὰρ	G1063	For	
2CO	1	12	154151	αὕτη	G3778	this	
2CO	1	12	154152	ἐστίν	G1510	is	
2CO	1	12	154150	ἡμῶν	G1473	our	
2CO	1	12	154147	Ἡ	G3588	-	
2CO	1	12	154149	καύχησις	G2746	boast	:
2CO	1	12	154157	ἡμῶν	G1473	Our	
2CO	1	12	154155	τῆς	G3588	-	
2CO	1	12	154156	συνειδήσεως	G4893	conscience	
2CO	1	12	154153	τὸ	G3588	-	
2CO	1	12	154154	μαρτύριον	G3142	testifies	
2CO	1	12	154158	ὅτι	G3754	that	
2CO	1	12	154174	ἀνεστράφημεν	G390	we have conducted ourselves	
2CO	1	12	154175	ἐν	G1722	in	
2CO	1	12	154176	τῷ	G3588	the	
2CO	1	12	154177	κόσμῳ	G2889	world	,
2CO	1	12	154179	δὲ	G1161	and	
2CO	1	12	154178	περισσοτέρως	G4057	especially	
2CO	1	12	154180	πρὸς	G4314	in relation to	
2CO	1	12	154181	ὑμᾶς	G4771	you	,
2CO	1	12	154159	ἐν	G1722	in	
2CO	1	12	154160	ἁγιότητι	G41	[the] holiness	
2CO	1	12	154161	καὶ	G2532	and	
2CO	1	12	154162	εἰλικρινείᾳ	G1505	sincerity	
2CO	1	12	154163	τοῦ	G3588	that	
2CO	1	12	154164	Θεοῦ	G2316	[are from] God	—
2CO	1	12	154165	καὶ	G2532	-	
2CO	1	12	154166	οὐκ	G3756	not	
2CO	1	12	154167	ἐν	G1722	in	
2CO	1	12	154169	σαρκικῇ	G4559	worldly	
2CO	1	12	154168	σοφίᾳ	G4678	wisdom	,
2CO	1	12	154170	ἀλλ’	G235	but	
2CO	1	12	154171	ἐν	G1722	in	
2CO	1	12	154172	χάριτι	G5485	[the] grace	
2CO	1	12	154173	Θεοῦ	G2316	of God	.
2CO	1	13	154193	γὰρ	G1063	For	
2CO	1	13	154195	γράφομεν	G1125	we do not write you anything	
2CO	1	13	154196	ὑμῖν	G4771	. . .	
2CO	1	13	154192	οὐ	G3756	. . .	
2CO	1	13	154194	ἄλλα	G243	that is beyond	
2CO	1	13	154197	ἀλλ’	G235	. . .	
2CO	1	13	154198	ἢ	G2228	. . .	
2CO	1	13	154199	ἃ	G3739	. . .	
2CO	1	13	154200	ἀναγινώσκετε	G314	your ability to read	
2CO	1	13	154201	ἢ	G2228	[and]	
2CO	1	13	154202	καὶ	G2532	. . .	
2CO	1	13	154203	ἐπιγινώσκετε	G1921	understand	.
2CO	1	13	154205	δὲ	G1161	And	
2CO	1	13	154204	ἐλπίζω	G1679	I hope	
2CO	1	13	154206	ὅτι	G3754	that	
2CO	1	13	154209	ἐπιγνώσεσθε	G1921	you will understand [us]	
2CO	1	13	154207	ἕως	G2193	vvv	
2CO	1	13	154208	τέλους	G5056	completely	,
2CO	1	14	154220	καθὼς	G2531	as	
2CO	1	14	154221	καὶ	G2532	vvv	
2CO	1	14	154222	ἐπέγνωτε	G1921	you have already understood	
2CO	1	14	154223	ἡμᾶς	G1473	us	
2CO	1	14	154224	ἀπὸ	G575	in	
2CO	1	14	154225	μέρους	G3313	part	,
2CO	1	14	154226	ὅτι	G3754	that	
2CO	1	14	154228	ὑμῶν	G4771	you	
2CO	1	14	154227	καύχημα	G2745	may boast	
2CO	1	14	154229	ἐσμεν	G1510	of us	
2CO	1	14	154230	καθάπερ	G2509	just as	
2CO	1	14	154233	ἡμῶν	G1473	we	
2CO	1	14	154231	καὶ	G2532	vvv	
2CO	1	14	154232	ὑμεῖς	G4771	[ will boast ] of you	
2CO	1	14	154234	ἐν	G1722	in	
2CO	1	14	154235	τῇ	G3588	the	
2CO	1	14	154236	ἡμέρᾳ	G2250	day	
2CO	1	14	154239	ἡμῶν	G1473	of our	
2CO	1	14	154237	τοῦ	G3588	-	
2CO	1	14	154238	Κυρίου	G2962	Lord	
2CO	1	14	154240	Ἰησοῦ	G2424	Jesus	.
2CO	1	15	154251	Καὶ	G2532	-	
2CO	1	15	154253	τῇ	G3588	-	
2CO	1	15	154254	πεποιθήσει	G4006	Confident	
2CO	1	15	154252	ταύτῃ	G3778	of this	,
2CO	1	15	154255	ἐβουλόμην	G1014	I planned	
2CO	1	15	154259	ἐλθεῖν	G2064	to visit	
2CO	1	15	154257	πρὸς	G4314	. . .	
2CO	1	15	154258	ὑμᾶς	G4771	you	
2CO	1	15	154256	πρότερον	G4386	first	,
2CO	1	15	154260	ἵνα	G2443	so that	
2CO	1	15	154263	σχῆτε	G2192	you might receive	
2CO	1	15	154261	δευτέραν	G1208	a double	
2CO	1	15	154262	χάριν	G5485	blessing	.
2CO	1	16	154274	καὶ	G2532	[I wanted]	
2CO	1	16	154277	διελθεῖν	G1330	to visit	
2CO	1	16	154275	δι’	G1223	vvv	
2CO	1	16	154276	ὑμῶν	G4771	you	
2CO	1	16	154278	εἰς	G1519	on my way to	
2CO	1	16	154279	Μακεδονίαν	G3109	Macedonia	,
2CO	1	16	154280	καὶ	G2532	and	
2CO	1	16	154284	ἐλθεῖν	G2064	to return	
2CO	1	16	154281	πάλιν	G3825	. . .	
2CO	1	16	154285	πρὸς	G4314	to	
2CO	1	16	154286	ὑμᾶς	G4771	you	
2CO	1	16	154282	ἀπὸ	G575	from	
2CO	1	16	154283	Μακεδονίας	G3109	Macedonia	,
2CO	1	16	154287	καὶ	G2532	and then	
2CO	1	16	154288	ὑφ’	G5259	[to have]	
2CO	1	16	154289	ὑμῶν	G4771	you	
2CO	1	16	154290	προπεμφθῆναι	G4311	help me on my way	
2CO	1	16	154291	εἰς	G1519	to	
2CO	1	16	154292	τὴν	G3588	-	
2CO	1	16	154293	Ἰουδαίαν	G2449	Judea	.
2CO	1	17	154305	οὖν	G3767	-	
2CO	1	17	154306	βουλόμενος	G1014	When I planned	
2CO	1	17	154304	Τοῦτο	G3778	this	,
2CO	1	17	154308	ἄρα	G686	-	
2CO	1	17	154307	μήτι	G3385	vvv	
2CO	1	17	154311	ἐχρησάμην	G5530	did I do it	
2CO	1	17	154309	τῇ	G3588	-	
2CO	1	17	154310	ἐλαφρίᾳ	G1644	carelessly	?
2CO	1	17	154312	ἢ	G2228	Or	
2CO	1	17	154317	βουλεύομαι	G1011	do I make my plans	
2CO	1	17	154313	ἃ	G3739	. . .	
2CO	1	17	154314	βουλεύομαι	G1011	. . .	
2CO	1	17	154315	κατὰ	G2596	by	
2CO	1	17	154316	σάρκα	G4561	human standards	,
2CO	1	17	154318	ἵνα	G2443	so as [to say]	
2CO	1	17	154323	Ναί	G3483	Yes	,
2CO	1	17	154324	ναὶ	G3483	yes	
2CO	1	17	154320	παρ’	G3844	vvv	
2CO	1	17	154321	ἐμοὶ	G1473	. . .	
2CO	1	17	154322	τό	G3588	. . .	
2CO	1	17	154319	ᾖ	G1510	. . .	
2CO	1	17	154325	καὶ	G2532	and also	
2CO	1	17	154326	τὸ	G3588	-	
2CO	1	17	154327	Οὔ	G3756	No	,
2CO	1	17	154328	οὔ	G3756	no	
2CO	1	18	154340	δὲ	G1161	But [as surely as]	
2CO	1	18	154341	ὁ	G3588	-	
2CO	1	18	154342	Θεὸς	G2316	God [is]	
2CO	1	18	154339	πιστὸς	G4103	faithful	,
2CO	1	18	154343	ὅτι	G3754	-	
2CO	1	18	154346	ἡμῶν	G1473	our	
2CO	1	18	154344	ὁ	G3588	-	
2CO	1	18	154345	λόγος	G3056	message	
2CO	1	18	154347	ὁ	G3588	-	
2CO	1	18	154348	πρὸς	G4314	to	
2CO	1	18	154349	ὑμᾶς	G4771	you	
2CO	1	18	154351	ἔστιν	G1510	is	
2CO	1	18	154350	οὐκ	G3756	not	
2CO	1	18	154352	Ναί	G3483	Yes	”
2CO	1	18	154353	καὶ	G2532	and	
2CO	1	18	154354	Οὔ	G3756	No	.”
2CO	1	19	154368	γὰρ	G1063	For	
2CO	1	19	154365	ὁ	G3588	the	
2CO	1	19	154369	Υἱὸς	G5207	Son	
2CO	1	19	154366	τοῦ	G3588	-	
2CO	1	19	154367	Θεοῦ	G2316	of God	,
2CO	1	19	154371	Ἰησοῦς	G2424	Jesus	
2CO	1	19	154370	Χριστὸς	G5547	Christ	,
2CO	1	19	154372	ὁ	G3588	who	
2CO	1	19	154377	κηρυχθείς	G2784	was proclaimed	
2CO	1	19	154373	ἐν	G1722	among	
2CO	1	19	154374	ὑμῖν	G4771	you	
2CO	1	19	154375	δι’	G1223	-	
2CO	1	19	154376	ἡμῶν	G1473	-	
2CO	1	19	154378	δι’	G1223	by	
2CO	1	19	154379	ἐμοῦ	G1473	me	
2CO	1	19	154380	καὶ	G2532	and	
2CO	1	19	154381	Σιλουανοῦ	G4610	Silvanus	
2CO	1	19	154382	καὶ	G2532	and	
2CO	1	19	154383	Τιμοθέου	G5095	Timothy	,
2CO	1	19	154385	ἐγένετο	G1096	was	
2CO	1	19	154384	οὐκ	G3756	not	
2CO	1	19	154386	Ναί	G3483	Yes	
2CO	1	19	154387	καὶ	G2532	and	
2CO	1	19	154388	Οὔ	G3756	No	,
2CO	1	19	154389	ἀλλὰ	G235	but	
2CO	1	19	154391	ἐν	G1722	in	
2CO	1	19	154392	αὐτῷ	G846	Him	
2CO	1	19	154393	γέγονεν	G1096	it has always been	
2CO	1	19	154390	Ναί	G3483	Yes	.
2CO	1	20	154405	γὰρ	G1063	For	
2CO	1	20	154404	ὅσαι	G3745	all	
2CO	1	20	154406	ἐπαγγελίαι	G1860	[the] promises	
2CO	1	20	154407	Θεοῦ	G2316	of God	
2CO	1	20	154410	τὸ	G3588	[are]	
2CO	1	20	154411	Ναί	G3483	Yes	
2CO	1	20	154408	ἐν	G1722	in	
2CO	1	20	154409	αὐτῷ	G846	[Christ]	.
2CO	1	20	154413	καὶ	G2532	And	
2CO	1	20	154412	διὸ	G1352	so	
2CO	1	20	154414	δι’	G1223	through	
2CO	1	20	154415	αὐτοῦ	G846	Him	,
2CO	1	20	154416	τὸ	G3588	[our]	
2CO	1	20	154417	Ἀμὴν	G281	Amen	
2CO	1	20	154422	δι’	G1223	vvv	
2CO	1	20	154423	ἡμῶν	G1473	is spoken	
2CO	1	20	154420	πρὸς	G4314	to	
2CO	1	20	154421	δόξαν	G1391	[the] glory	
2CO	1	20	154418	τῷ	G3588	-	
2CO	1	20	154419	Θεῷ	G2316	of God	.
2CO	1	21	154435	δὲ	G1161	Now	
2CO	1	21	154445	Θεός	G2316	[it is] God	
2CO	1	21	154434	Ὁ	G3588	who	
2CO	1	21	154436	βεβαιῶν	G950	establishes	
2CO	1	21	154437	ἡμᾶς	G1473	[both] us	
2CO	1	21	154438	σὺν	G4862	and	
2CO	1	21	154439	ὑμῖν	G4771	you	
2CO	1	21	154440	εἰς	G1519	in	
2CO	1	21	154441	Χριστὸν	G5547	Christ	.
2CO	1	21	154442	καὶ	G2532	-	
2CO	1	21	154443	χρίσας	G5548	He anointed	
2CO	1	21	154444	ἡμᾶς	G1473	us	,
2CO	1	22	154456	ὁ	G3588	-	
2CO	1	22	154457	καὶ	G2532	-	
2CO	1	22	154458	σφραγισάμενος	G4972	placed His seal	
2CO	1	22	154459	ἡμᾶς	G1473	on us	,
2CO	1	22	154460	καὶ	G2532	and	
2CO	1	22	154461	δοὺς	G1325	put	
2CO	1	22	154464	τοῦ	G3588	[His]	
2CO	1	22	154465	Πνεύματος	G4151	Spirit	
2CO	1	22	154466	ἐν	G1722	in	
2CO	1	22	154469	ἡμῶν	G1473	our	
2CO	1	22	154467	ταῖς	G3588	-	
2CO	1	22	154468	καρδίαις	G2588	hearts	
2CO	1	22	154462	τὸν	G3588	-	
2CO	1	22	154463	ἀρραβῶνα	G728	as a pledge of what is to come	.
2CO	1	23	154481	δὲ	G1161	-	
2CO	1	23	154480	Ἐγὼ	G1473	I	
2CO	1	23	154485	ἐπικαλοῦμαι	G1941	call	
2CO	1	23	154483	τὸν	G3588	-	
2CO	1	23	154484	Θεὸν	G2316	God	
2CO	1	23	154486	ἐπὶ	G1909	as	
2CO	1	23	154488	ἐμὴν	G1699	my	
2CO	1	23	154487	τὴν	G3588	. . .	
2CO	1	23	154489	ψυχήν	G5590	. . .	
2CO	1	23	154482	μάρτυρα	G3144	witness	
2CO	1	23	154490	ὅτι	G3754	that [it was in order]	
2CO	1	23	154491	φειδόμενος	G5339	to spare	
2CO	1	23	154492	ὑμῶν	G4771	you	
2CO	1	23	154494	ἦλθον	G2064	[that] I did not return	
2CO	1	23	154493	οὐκέτι	G3765	. . .	
2CO	1	23	154495	εἰς	G1519	to	
2CO	1	23	154496	Κόρινθον	G2882	Corinth	.
2CO	1	24	154507	οὐχ	G3756	Not	
2CO	1	24	154508	ὅτι	G3754	that	
2CO	1	24	154509	κυριεύομεν	G2961	we lord it over	
2CO	1	24	154510	ὑμῶν	G4771	your	
2CO	1	24	154511	τῆς	G3588	-	
2CO	1	24	154512	πίστεως	G4102	faith	,
2CO	1	24	154513	ἀλλὰ	G235	but	
2CO	1	24	154515	ἐσμεν	G1510	we are	
2CO	1	24	154514	συνεργοί	G4904	fellow workers	
2CO	1	24	154518	ὑμῶν	G4771	with you	
2CO	1	24	154516	τῆς	G3588	for	
2CO	1	24	154517	χαρᾶς	G5479	[your] joy	,
2CO	1	24	154520	γὰρ	G1063	because [it is]	
2CO	1	24	154519	τῇ	G3588	by	
2CO	1	24	154521	πίστει	G4102	faith [that]	
2CO	1	24	154522	ἑστήκατε	G2476	you stand firm	.
2CO	2	1	154534	γὰρ	G1063	[So]	
2CO	2	1	154533	Ἔκρινα	G2919	I made up my mind	
2CO	2	1	154536	τοῦτο	G3778	. . .	
2CO	2	1	154535	ἐμαυτῷ	G1683	. . .	
2CO	2	1	154538	μὴ	G3361	not	
2CO	2	1	154537	τὸ	G3588	-	
2CO	2	1	154544	ἐλθεῖν	G2064	to make	
2CO	2	1	154539	πάλιν	G3825	another	
2CO	2	1	154540	ἐν	G1722	vvv	
2CO	2	1	154541	λύπῃ	G3077	painful {visit}	
2CO	2	1	154542	πρὸς	G4314	to	
2CO	2	1	154543	ὑμᾶς	G4771	you	.
2CO	2	2	154556	γὰρ	G1063	For	
2CO	2	2	154555	εἰ	G1487	if	
2CO	2	2	154557	ἐγὼ	G1473	I	
2CO	2	2	154558	λυπῶ	G3076	grieve	
2CO	2	2	154559	ὑμᾶς	G4771	you	,
2CO	2	2	154560	καὶ	G2532	-	
2CO	2	2	154561	τίς	G5101	who	
2CO	2	2	154562	ὁ	G3588	[is left]	
2CO	2	2	154563	εὐφραίνων	G2165	to cheer	
2CO	2	2	154564	με	G1473	me	
2CO	2	2	154565	εἰ	G1487	but	
2CO	2	2	154566	μὴ	G3361	. . .	
2CO	2	2	154567	ὁ	G3588	those [whom]	
2CO	2	2	154569	ἐξ	G1537	-	
2CO	2	2	154570	ἐμοῦ	G1473	I	
2CO	2	2	154568	λυπούμενος	G3076	have grieved	?
2CO	2	3	154581	καὶ	G2532	-	
2CO	2	3	154582	ἔγραψα	G1125	I wrote	
2CO	2	3	154583	τοῦτο	G3778	as I did	
2CO	2	3	154584	αὐτὸ	G846	. . .	
2CO	2	3	154585	ἵνα	G2443	so that	
2CO	2	3	154587	ἐλθὼν	G2064	on my arrival	
2CO	2	3	154586	μὴ	G3361	vvv	
2CO	2	3	154589	σχῶ	G2192	I would not be	
2CO	2	3	154588	λύπην	G3077	grieved	
2CO	2	3	154590	ἀφ’	G575	by [those]	
2CO	2	3	154591	ὧν	G3739	who	
