book	chapter	verse	sort	greek	strong	bsb	pnc
2PE	1	7	197643	εὐσεβείᾳ	G2150	godliness	,
2PE	1	7	197644	τὴν	G3588	-	
2PE	1	7	197645	φιλαδελφίαν	G5360	brotherly kindness	;
2PE	1	7	197647	δὲ	G1161	and	
2PE	1	7	197646	ἐν	G1722	to	
2PE	1	7	197648	τῇ	G3588	-	
2PE	1	7	197649	φιλαδελφίᾳ	G5360	brotherly kindness	,
2PE	1	7	197650	τὴν	G3588	-	
2PE	1	7	197651	ἀγάπην	G26	love	.
2PE	1	8	197663	γὰρ	G1063	For	
2PE	1	8	197664	ὑμῖν	G4771	[if] you	
2PE	1	8	197665	ὑπάρχοντα	G5225	possess	
2PE	1	8	197662	ταῦτα	G3778	these [ qualities ]	
2PE	1	8	197666	καὶ	G2532	and	
2PE	1	8	197667	πλεονάζοντα	G4121	continue to grow [in them]	,
2PE	1	8	197668	οὐκ	G3756	vvv	
2PE	1	8	197672	καθίστησιν	G2525	they will keep you from being	
2PE	1	8	197669	ἀργοὺς	G692	ineffective	
2PE	1	8	197670	οὐδὲ	G3761	and	
2PE	1	8	197671	ἀκάρπους	G175	unproductive	
2PE	1	8	197673	εἰς	G1519	in	
2PE	1	8	197674	τὴν	G3588	[your]	
2PE	1	8	197680	ἐπίγνωσιν	G1922	knowledge	
2PE	1	8	197677	ἡμῶν	G1473	of our	
2PE	1	8	197675	τοῦ	G3588	-	
2PE	1	8	197676	Κυρίου	G2962	Lord	
2PE	1	8	197678	Ἰησοῦ	G2424	Jesus	
2PE	1	8	197679	Χριστοῦ	G5547	Christ	.
2PE	1	9	197692	γὰρ	G1063	[But]	
2PE	1	9	197691	ᾧ	G3739	whoever	
2PE	1	9	197693	μὴ	G3361	vvv	
2PE	1	9	197694	πάρεστιν	G3918	lacks	
2PE	1	9	197695	ταῦτα	G3778	these [ traits ]	
2PE	1	9	197697	ἐστιν	G1510	is	
2PE	1	9	197698	μυωπάζων	G3467	nearsighted	
2PE	1	9	197696	τυφλός	G5185	to the point of blindness	,
2PE	1	9	197700	λαβὼν	G2983	vvv	
2PE	1	9	197699	λήθην	G3024	having forgotten	
2PE	1	9	197701	τοῦ	G3588	that	
2PE	1	9	197702	καθαρισμοῦ	G2512	he has been cleansed	
2PE	1	9	197705	αὐτοῦ	G846	from his	
2PE	1	9	197704	πάλαι	G3819	past	
2PE	1	9	197703	τῶν	G3588	-	
2PE	1	9	197706	ἁμαρτιῶν	G266	sins	.
2PE	1	10	197717	Διὸ	G1352	Therefore	,
2PE	1	10	197719	ἀδελφοί	G80	brothers	,
2PE	1	10	197720	σπουδάσατε	G4704	strive	
2PE	1	10	197718	μᾶλλον	G3123	. . .	
2PE	1	10	197727	ποιεῖσθαι	G4160	to make	
2PE	1	10	197722	ὑμῶν	G4771	your	
2PE	1	10	197723	τὴν	G3588	-	
2PE	1	10	197724	κλῆσιν	G2821	calling	
2PE	1	10	197725	καὶ	G2532	and	
2PE	1	10	197726	ἐκλογὴν	G1589	election	
2PE	1	10	197721	βεβαίαν	G949	sure	.
2PE	1	10	197729	γὰρ	G1063	For	
2PE	1	10	197730	ποιοῦντες	G4160	if you practice	
2PE	1	10	197728	ταῦτα	G3778	these things	
2PE	1	10	197731	οὐ	G3756	{you will} never	
2PE	1	10	197732	μὴ	G3361	. . .	
2PE	1	10	197734	ποτε	G4218	. . .	
2PE	1	10	197733	πταίσητέ	G4417	stumble	,
2PE	1	11	197746	γὰρ	G1063	and	
2PE	1	11	197745	οὕτως	G3779	. . .	
2PE	1	11	197749	ὑμῖν	G4771	you	
2PE	1	11	197748	ἐπιχορηγηθήσεται	G2023	will receive	
2PE	1	11	197747	πλουσίως	G4146	a lavish	
2PE	1	11	197750	ἡ	G3588	-	
2PE	1	11	197751	εἴσοδος	G1529	reception	
2PE	1	11	197752	εἰς	G1519	into	
2PE	1	11	197753	τὴν	G3588	the	
2PE	1	11	197754	αἰώνιον	G166	eternal	
2PE	1	11	197755	βασιλείαν	G932	kingdom	
2PE	1	11	197758	ἡμῶν	G1473	of our	
2PE	1	11	197756	τοῦ	G3588	-	
2PE	1	11	197757	Κυρίου	G2962	Lord	
2PE	1	11	197759	καὶ	G2532	and	
2PE	1	11	197760	Σωτῆρος	G4990	Savior	
2PE	1	11	197761	Ἰησοῦ	G2424	Jesus	
2PE	1	11	197762	Χριστοῦ	G5547	Christ	.
2PE	1	12	197773	Διὸ	G1352	Therefore	
2PE	1	12	197774	μελλήσω	G3195	I will	
2PE	1	12	197775	ἀεὶ	G104	always	
2PE	1	12	197777	ὑπομιμνῄσκειν	G5279	remind	
2PE	1	12	197776	ὑμᾶς	G4771	you	
2PE	1	12	197778	περὶ	G4012	of	
2PE	1	12	197779	τούτων	G3778	these things	,
2PE	1	12	197780	καίπερ	G2539	even though	
2PE	1	12	197781	εἰδότας	G1492	you know [them]	
2PE	1	12	197782	καὶ	G2532	and	
2PE	1	12	197783	ἐστηριγμένους	G4741	are established	
2PE	1	12	197784	ἐν	G1722	in	
2PE	1	12	197785	τῇ	G3588	the	
2PE	1	12	197787	ἀληθείᾳ	G225	truth	
2PE	1	12	197786	παρούσῃ	G3918	you now have	.
2PE	1	13	197799	δὲ	G1161	-	
2PE	1	13	197800	ἡγοῦμαι	G2233	I think it is	
2PE	1	13	197798	δίκαιον	G1342	right	
2PE	1	13	197808	διεγείρειν	G1326	to refresh	
2PE	1	13	197809	ὑμᾶς	G4771	your	
2PE	1	13	197810	ἐν	G1722	vvv	
2PE	1	13	197811	ὑπομνήσει	G5280	memory	
2PE	1	13	197801	ἐφ’	G1909	as	
2PE	1	13	197802	ὅσον	G3745	long as	
2PE	1	13	197803	εἰμὶ	G1510	I [live]	
2PE	1	13	197804	ἐν	G1722	in	
2PE	1	13	197805	τούτῳ	G3778	-	
2PE	1	13	197806	τῷ	G3588	the	
2PE	1	13	197807	σκηνώματι	G4638	tent [ of my body ]	,
2PE	1	14	197822	εἰδὼς	G1492	because I know	
2PE	1	14	197823	ὅτι	G3754	that	
2PE	1	14	197830	μου	G1473	vvv	
2PE	1	14	197828	τοῦ	G3588	vvv	
2PE	1	14	197829	σκηνώματός	G4638	this tent	
2PE	1	14	197825	ἐστιν	G1510	will	
2PE	1	14	197824	ταχινή	G5031	soon	
2PE	1	14	197826	ἡ	G3588	-	
2PE	1	14	197827	ἀπόθεσις	G595	be laid aside	,
2PE	1	14	197831	καθὼς	G2531	as	
2PE	1	14	197832	καὶ	G2532	. . .	
2PE	1	14	197835	ἡμῶν	G1473	our	
2PE	1	14	197833	ὁ	G3588	-	
2PE	1	14	197834	Κύριος	G2962	Lord	
2PE	1	14	197836	Ἰησοῦς	G2424	Jesus	
2PE	1	14	197837	Χριστὸς	G5547	Christ	
2PE	1	14	197838	ἐδήλωσέν	G1213	has made clear	
2PE	1	14	197839	μοι	G1473	to me	.
2PE	1	15	197851	δὲ	G1161	And	
2PE	1	15	197852	καὶ	G2532	. . .	
2PE	1	15	197850	σπουδάσω	G4704	I will make every effort to ensure	
2PE	1	15	197856	μετὰ	G3326	[that] after	
2PE	1	15	197858	ἐμὴν	G1699	my	
2PE	1	15	197857	τὴν	G3588	-	
2PE	1	15	197859	ἔξοδον	G1841	departure	,
2PE	1	15	197855	ὑμᾶς	G4771	you	
2PE	1	15	197854	ἔχειν	G2192	will	
2PE	1	15	197863	ποιεῖσθαι	G4160	vvv	
2PE	1	15	197862	μνήμην	G3420	be able to recall	
2PE	1	15	197860	τὴν	G3588	-	
2PE	1	15	197861	τούτων	G3778	these things	
2PE	1	15	197853	ἑκάστοτε	G1539	at all times	.
2PE	1	16	197875	γὰρ	G1063	For	
2PE	1	16	197874	Οὐ	G3756	vvv	
2PE	1	16	197878	ἐξακολουθήσαντες	G1811	we did not follow	
2PE	1	16	197876	σεσοφισμένοις	G4679	cleverly devised	
2PE	1	16	197877	μύθοις	G3454	fables	
2PE	1	16	197879	ἐγνωρίσαμεν	G1107	when we made known	
2PE	1	16	197880	ὑμῖν	G4771	to you	
2PE	1	16	197881	τὴν	G3588	the	
2PE	1	16	197887	δύναμιν	G1411	power	
2PE	1	16	197888	καὶ	G2532	and	
2PE	1	16	197889	παρουσίαν	G3952	coming	
2PE	1	16	197884	ἡμῶν	G1473	of our	
2PE	1	16	197882	τοῦ	G3588	-	
2PE	1	16	197883	Κυρίου	G2962	Lord	
2PE	1	16	197885	Ἰησοῦ	G2424	Jesus	
2PE	1	16	197886	Χριστοῦ	G5547	Christ	,
2PE	1	16	197890	ἀλλ’	G235	but	
2PE	1	16	197892	γενηθέντες	G1096	we were	
2PE	1	16	197891	ἐπόπται	G2030	eyewitnesses	
2PE	1	16	197894	ἐκείνου	G1565	of His	
2PE	1	16	197893	τῆς	G3588	-	
2PE	1	16	197895	μεγαλειότητος	G3168	majesty	.
2PE	1	17	197907	γὰρ	G1063	For	
2PE	1	17	197906	λαβὼν	G2983	He received	
2PE	1	17	197911	τιμὴν	G5092	honor	
2PE	1	17	197912	καὶ	G2532	and	
2PE	1	17	197913	δόξαν	G1391	glory	
2PE	1	17	197908	παρὰ	G3844	from	
2PE	1	17	197909	Θεοῦ	G2316	God	
2PE	1	17	197910	Πατρὸς	G3962	[the] Father	
2PE	1	17	197914	φωνῆς	G5456	[when] the voice	
2PE	1	17	197915	ἐνεχθείσης	G5342	came	
2PE	1	17	197916	αὐτῷ	G846	to Him	
2PE	1	17	197918	ὑπὸ	G5259	from	
2PE	1	17	197919	τῆς	G3588	the	
2PE	1	17	197920	μεγαλοπρεποῦς	G3169	Majestic	
2PE	1	17	197921	δόξης	G1391	Glory	,
2PE	1	17	197917	τοιᾶσδε	G5107	saying	,
2PE	1	17	197928	οὗτός	G3778	This	
2PE	1	17	197929	ἐστιν	G1510	is	
2PE	1	17	197924	μου	G1473	My	
2PE	1	17	197927	μου	G1473	-	
2PE	1	17	197925	ὁ	G3588	-	
2PE	1	17	197926	ἀγαπητός	G27	beloved	
2PE	1	17	197922	Ὁ	G3588	-	
2PE	1	17	197923	Υἱός	G5207	Son	,
2PE	1	17	197930	εἰς	G1519	in	
2PE	1	17	197931	ὃν	G3739	whom	
2PE	1	17	197932	ἐγὼ	G1473	I	
2PE	1	17	197933	εὐδόκησα	G2106	am well pleased	.”
2PE	1	18	197944	καὶ	G2532	And	
2PE	1	18	197948	ἡμεῖς	G1473	we ourselves	
2PE	1	18	197949	ἠκούσαμεν	G191	heard	
2PE	1	18	197945	ταύτην	G3778	this	
2PE	1	18	197946	τὴν	G3588	-	
2PE	1	18	197947	φωνὴν	G5456	voice	
2PE	1	18	197952	ἐνεχθεῖσαν	G5342	. . .	
2PE	1	18	197950	ἐξ	G1537	from	
2PE	1	18	197951	οὐρανοῦ	G3772	heaven	
2PE	1	18	197955	ὄντες	G1510	[when] we were	
2PE	1	18	197953	σὺν	G4862	with	
2PE	1	18	197954	αὐτῷ	G846	Him	
2PE	1	18	197956	ἐν	G1722	on	
2PE	1	18	197957	τῷ	G3588	the	
2PE	1	18	197958	ἁγίῳ	G40	holy	
2PE	1	18	197959	ὄρει	G3735	mountain	.
2PE	1	19	197970	Καὶ	G2532	vvv	
2PE	1	19	197971	ἔχομεν	G2192	We also have	
2PE	1	19	197973	τὸν	G3588	the	
2PE	1	19	197975	λόγον	G3056	word	
2PE	1	19	197974	προφητικὸν	G4397	of the prophets	
2PE	1	19	197972	βεβαιότερον	G949	as confirmed beyond doubt	.
2PE	1	19	197978	ποιεῖτε	G4160	[And] you will do	
2PE	1	19	197977	καλῶς	G2573	well	
2PE	1	19	197979	προσέχοντες	G4337	to pay attention	
2PE	1	19	197976	ᾧ	G3739	to it	,
2PE	1	19	197980	ὡς	G5613	as	
2PE	1	19	197981	λύχνῳ	G3088	to a lamp	
2PE	1	19	197982	φαίνοντι	G5316	shining	
2PE	1	19	197983	ἐν	G1722	in	
2PE	1	19	197984	αὐχμηρῷ	G850	[a] dark	
2PE	1	19	197985	τόπῳ	G5117	place	,
2PE	1	19	197986	ἕως	G2193	until	
2PE	1	19	197987	οὗ	G3739	[the]	
2PE	1	19	197988	ἡμέρα	G2250	day	
2PE	1	19	197989	διαυγάσῃ	G1306	dawns	
2PE	1	19	197990	καὶ	G2532	and	
2PE	1	19	197991	φωσφόρος	G5459	[the] morning star	
2PE	1	19	197992	ἀνατείλῃ	G393	rises	
2PE	1	19	197993	ἐν	G1722	in	
2PE	1	19	197996	ὑμῶν	G4771	your	
2PE	1	19	197994	ταῖς	G3588	-	
2PE	1	19	197995	καρδίαις	G2588	hearts	.
2PE	1	20	198008	πρῶτον	G4412	Above all	,
2PE	1	20	198009	γινώσκοντες	G1097	you must understand	
2PE	1	20	198007	τοῦτο	G3778	-	
2PE	1	20	198010	ὅτι	G3754	that	
2PE	1	20	198016	οὐ	G3756	no	
2PE	1	20	198011	πᾶσα	G3956	. . .	
2PE	1	20	198012	προφητεία	G4394	prophecy	
2PE	1	20	198013	γραφῆς	G1124	of Scripture	
2PE	1	20	198017	γίνεται	G1096	comes	
2PE	1	20	198014	ἰδίας	G2398	from [one’s] own	
2PE	1	20	198015	ἐπιλύσεως	G1955	interpretation	.
2PE	1	21	198029	γὰρ	G1063	For	
2PE	1	21	198028	οὐ	G3756	no [such]	
2PE	1	21	198033	προφητεία	G4394	prophecy	
2PE	1	21	198034	ποτέ	G4218	{was} ever	
2PE	1	21	198032	ἠνέχθη	G5342	brought forth	
2PE	1	21	198030	θελήματι	G2307	by [the] will	
2PE	1	21	198031	ἀνθρώπου	G444	of man	,
2PE	1	21	198035	ἀλλὰ	G235	but	
2PE	1	21	198043	ἄνθρωποι	G444	men	
2PE	1	21	198040	ἐλάλησαν	G2980	spoke	
2PE	1	21	198041	ἀπὸ	G575	from	
2PE	1	21	198042	Θεοῦ	G2316	God	
2PE	1	21	198039	φερόμενοι	G5342	as they were carried along	
2PE	1	21	198036	ὑπὸ	G5259	by	
2PE	1	21	198038	Ἁγίου	G40	[the] Holy	
2PE	1	21	198037	Πνεύματος	G4151	Spirit	.
2PE	2	1	198055	δὲ	G1161	Now	
2PE	2	1	198054	Ἐγένοντο	G1096	there were	
2PE	2	1	198056	καὶ	G2532	also	
2PE	2	1	198057	ψευδοπροφῆται	G5578	false prophets	
2PE	2	1	198058	ἐν	G1722	among	
2PE	2	1	198059	τῷ	G3588	the	
2PE	2	1	198060	λαῷ	G2992	people	,
2PE	2	1	198062	καὶ	G2532	just	
2PE	2	1	198061	ὡς	G5613	as	
2PE	2	1	198065	ἔσονται	G1510	there will be	
2PE	2	1	198066	ψευδοδιδάσκαλοι	G5572	false teachers	
2PE	2	1	198063	ἐν	G1722	among	
2PE	2	1	198064	ὑμῖν	G4771	you	.
2PE	2	1	198067	οἵτινες	G3748	[They]	
2PE	2	1	198068	παρεισάξουσιν	G3919	will secretly introduce	
2PE	2	1	198070	ἀπωλείας	G684	destructive	
2PE	2	1	198069	αἱρέσεις	G139	heresies	,
2PE	2	1	198071	καὶ	G2532	even	
2PE	2	1	198076	ἀρνούμενοι	G720	denying	
2PE	2	1	198072	τὸν	G3588	the	
2PE	2	1	198075	δεσπότην	G1203	Master	
2PE	2	1	198073	ἀγοράσαντα	G59	who bought	
2PE	2	1	198074	αὐτοὺς	G846	them	—
2PE	2	1	198077	ἐπάγοντες	G1863	bringing	
2PE	2	1	198079	ταχινὴν	G5031	swift	
2PE	2	1	198080	ἀπώλειαν	G684	destruction	
2PE	2	1	198078	ἑαυτοῖς	G1438	on themselves	.
2PE	2	2	198091	καὶ	G2532	-	
2PE	2	2	198092	πολλοὶ	G4183	Many	
2PE	2	2	198093	ἐξακολουθήσουσιν	G1811	will follow in	
2PE	2	2	198094	αὐτῶν	G846	their	
2PE	2	2	198095	ταῖς	G3588	-	
2PE	2	2	198096	ἀσελγείαις	G766	depravity	,
2PE	2	2	198097	δι’	G1223	[and] because of	
2PE	2	2	198098	οὓς	G3739	[them]	
2PE	2	2	198099	ἡ	G3588	the	
2PE	2	2	198100	ὁδὸς	G3598	way	
2PE	2	2	198101	τῆς	G3588	of	
2PE	2	2	198102	ἀληθείας	G225	truth	
2PE	2	2	198103	βλασφημηθήσεται	G987	will be defamed	.
2PE	2	3	198114	καὶ	G2532	-	
2PE	2	3	198115	ἐν	G1722	In	
2PE	2	3	198116	πλεονεξίᾳ	G4124	their greed	,
2PE	2	3	198120	ἐμπορεύσονται	G1710	[these false teachers] will exploit	
2PE	2	3	198119	ὑμᾶς	G4771	you	
2PE	2	3	198117	πλαστοῖς	G4112	with deceptive	
2PE	2	3	198118	λόγοις	G3056	words	.
2PE	2	3	198122	τὸ	G3588	The	
2PE	2	3	198124	ἔκπαλαι	G1597	longstanding	
2PE	2	3	198123	κρίμα	G2917	verdict	
2PE	2	3	198121	οἷς	G3739	against them	
2PE	2	3	198125	οὐκ	G3756	vvv	
2PE	2	3	198126	ἀργεῖ	G691	remains in force	,
2PE	2	3	198127	καὶ	G2532	and	
2PE	2	3	198130	αὐτῶν	G846	their	
2PE	2	3	198128	ἡ	G3588	-	
2PE	2	3	198129	ἀπώλεια	G684	destruction	
2PE	2	3	198131	οὐ	G3756	{does} not	
2PE	2	3	198132	νυστάζει	G3573	sleep	.
2PE	2	4	198144	γὰρ	G1063	For	
2PE	2	4	198143	Εἰ	G1487	if	
2PE	2	4	198145	ὁ	G3588	-	
2PE	2	4	198146	Θεὸς	G2316	God	
2PE	2	4	198149	οὐκ	G3756	{did} not	
2PE	2	4	198150	ἐφείσατο	G5339	spare	
2PE	2	4	198147	ἀγγέλων	G32	[the] angels	
2PE	2	4	198148	ἁμαρτησάντων	G264	when they sinned	,
2PE	2	4	198151	ἀλλὰ	G235	but	
2PE	2	4	198154	ταρταρώσας	G5020	cast [them] deep into hell	,
2PE	2	4	198155	παρέδωκεν	G3860	placing [them]	
2PE	2	4	198152	σειραῖς	G4577	in chains	
2PE	2	4	198153	ζόφου	G2217	of darkness	
2PE	2	4	198158	τηρουμένους	G5083	to be held	
2PE	2	4	198156	εἰς	G1519	for	
2PE	2	4	198157	κρίσιν	G2920	judgment	;
2PE	2	5	198169	καὶ	G2532	[if]	
2PE	2	5	198172	οὐκ	G3756	vvv	
2PE	2	5	198173	ἐφείσατο	G5339	He did not spare	
2PE	2	5	198170	ἀρχαίου	G744	[the] ancient	
2PE	2	5	198171	κόσμου	G2889	world	
2PE	2	5	198183	ἐπάξας	G1863	when He brought	
2PE	2	5	198180	κατακλυσμὸν	G2627	[the] flood	
2PE	2	5	198181	κόσμῳ	G2889	[on its]	
2PE	2	5	198182	ἀσεβῶν	G765	ungodly [people]	,
2PE	2	5	198174	ἀλλὰ	G235	but	
2PE	2	5	198179	ἐφύλαξεν	G5442	preserved	
2PE	2	5	198176	Νῶε	G3575	Noah	,
2PE	2	5	198178	κήρυκα	G2783	a preacher	
2PE	2	5	198177	δικαιοσύνης	G1343	of righteousness	,
2PE	2	5	198175	ὄγδοον	G3590	among the eight	;
2PE	2	6	198194	καὶ	G2532	[if]	
2PE	2	6	198201	κατέκρινεν	G2632	He condemned	
2PE	2	6	198195	πόλεις	G4172	[the] cities	
2PE	2	6	198196	Σοδόμων	G4670	of Sodom	
2PE	2	6	198197	καὶ	G2532	and	
2PE	2	6	198198	Γομόρρας	G1116	Gomorrah	
2PE	2	6	198200	καταστροφῇ	G2692	to destruction	,
2PE	2	6	198199	τεφρώσας	G5077	reducing [them] to ashes	
2PE	2	6	198205	τεθεικώς	G5087	[as]	
2PE	2	6	198202	ὑπόδειγμα	G5262	an example	
2PE	2	6	198203	μελλόντων	G3195	of what is coming on	
2PE	2	6	198204	ἀσεβέσιν	G765	the ungodly	;
2PE	2	7	198216	καὶ	G2532	and	
2PE	2	7	198227	ἐρρύσατο	G4506	[if] He rescued	
2PE	2	7	198218	Λὼτ	G3091	Lot	,
2PE	2	7	198217	δίκαιον	G1342	a righteous [man]	
2PE	2	7	198219	καταπονούμενον	G2669	distressed	
2PE	2	7	198220	ὑπὸ	G5259	by	
2PE	2	7	198221	τῆς	G3588	the	
2PE	2	7	198224	ἐν	G1722	vvv	
2PE	2	7	198225	ἀσελγείᾳ	G766	depraved	
2PE	2	7	198226	ἀναστροφῆς	G391	conduct	
2PE	2	7	198222	τῶν	G3588	of the	
2PE	2	7	198223	ἀθέσμων	G113	lawless	
2PE	2	8	198239	γὰρ	G1063	(for	
2PE	2	8	198242	ὁ	G3588	that	
2PE	2	8	198243	δίκαιος	G1342	righteous [man]	,
2PE	2	8	198244	ἐνκατοικῶν	G1460	living	
2PE	2	8	198245	ἐν	G1722	among	
2PE	2	8	198246	αὐτοῖς	G846	them	
2PE	2	8	198247	ἡμέραν	G2250	day	
2PE	2	8	198248	ἐξ	G1537	after	
2PE	2	8	198249	ἡμέρας	G2250	day	,
2PE	2	8	198254	ἐβασάνιζεν	G928	was tormented	
2PE	2	8	198251	δικαίαν	G1342	[in his] righteous	
2PE	2	8	198250	ψυχὴν	G5590	soul	
2PE	2	8	198252	ἀνόμοις	G459	[by the] lawless	
2PE	2	8	198253	ἔργοις	G2041	deeds	
2PE	2	8	198238	βλέμματι	G990	he saw	
2PE	2	8	198240	καὶ	G2532	and	
2PE	2	8	198241	ἀκοῇ	G189	heard	)—
