book	chapter	verse	sort	greek	strong	bsb	pnc
3JN	1	6	202852	ἐμαρτύρησάν	G3140	have testified	
3JN	1	6	202856	ἐνώπιον	G1799	to	
3JN	1	6	202857	ἐκκλησίας	G1577	[the] church	
3JN	1	6	202853	σου	G4771	about your	
3JN	1	6	202854	τῇ	G3588	-	
3JN	1	6	202855	ἀγάπῃ	G26	love	.
3JN	1	6	202860	ποιήσεις	G4160	You will do	
3JN	1	6	202859	καλῶς	G2573	well	
3JN	1	6	202861	προπέμψας	G4311	to send them on their way	
3JN	1	6	202858	οὓς	G3739	. . .	
3JN	1	6	202862	ἀξίως	G516	in a manner worthy	
3JN	1	6	202863	τοῦ	G3588	-	
3JN	1	6	202864	Θεοῦ	G2316	of God	.
3JN	1	7	202876	γὰρ	G1063	For	
3JN	1	7	202879	ἐξῆλθον	G1831	they went out	
3JN	1	7	202875	ὑπὲρ	G5228	on behalf	
3JN	1	7	202877	τοῦ	G3588	of the	
3JN	1	7	202878	Ὀνόματος	G3686	Name	,
3JN	1	7	202881	λαμβάνοντες	G2983	accepting	
3JN	1	7	202880	μηδὲν	G3367	nothing	
3JN	1	7	202882	ἀπὸ	G575	from	
3JN	1	7	202883	τῶν	G3588	the	
3JN	1	7	202884	ἐθνικῶν	G1482	Gentiles	.
3JN	1	8	202896	οὖν	G3767	Therefore	
3JN	1	8	202895	ἡμεῖς	G1473	we	
3JN	1	8	202897	ὀφείλομεν	G3784	ought	
3JN	1	8	202898	ὑπολαμβάνειν	G5274	to support	
3JN	1	8	202899	τοὺς	G3588	-	
3JN	1	8	202900	τοιούτους	G5108	such [men]	,
3JN	1	8	202901	ἵνα	G2443	so that	
3JN	1	8	202903	γινώμεθα	G1096	we may be	
3JN	1	8	202902	συνεργοὶ	G4904	fellow workers	
3JN	1	8	202904	τῇ	G3588	for the	
3JN	1	8	202905	ἀληθείᾳ	G225	truth	.
3JN	1	9	202916	Ἔγραψά	G1125	I have written	
3JN	1	9	202918	τῇ	G3588	to the	
3JN	1	9	202919	ἐκκλησίᾳ	G1577	church	
3JN	1	9	202917	τι	G5100	[about this]	,
3JN	1	9	202920	ἀλλ’	G235	but	
3JN	1	9	202924	Διοτρεφὴς	G1361	Diotrephes	,
3JN	1	9	202921	ὁ	G3588	who	
3JN	1	9	202922	φιλοπρωτεύων	G5383	loves to be first	
3JN	1	9	202923	αὐτῶν	G846	. . .	,
3JN	1	9	202925	οὐκ	G3756	vvv	
3JN	1	9	202926	ἐπιδέχεται	G1926	will not accept	
3JN	1	9	202927	ἡμᾶς	G1473	our [instruction]	.
3JN	1	10	202938	διὰ	G1223	So	
3JN	1	10	202939	τοῦτο	G3778	. . .	
3JN	1	10	202940	ἐὰν	G1437	if	
3JN	1	10	202941	ἔλθω	G2064	I come	,
3JN	1	10	202942	ὑπομνήσω	G5279	I will call attention to	
3JN	1	10	202943	αὐτοῦ	G846	-	
3JN	1	10	202944	τὰ	G3588	-	
3JN	1	10	202945	ἔργα	G2041	-	
3JN	1	10	202946	ἃ	G3739	[his]	
3JN	1	10	202947	ποιεῖ	G4160	-	
3JN	1	10	202949	πονηροῖς	G4190	malicious	
3JN	1	10	202950	φλυαρῶν	G5396	slander	
3JN	1	10	202948	λόγοις	G3056	. . .	
3JN	1	10	202951	ἡμᾶς	G1473	[against] us	.
3JN	1	10	202952	καὶ	G2532	And	
3JN	1	10	202953	μὴ	G3361	vvv	
3JN	1	10	202954	ἀρκούμενος	G714	unsatisfied	
3JN	1	10	202955	ἐπὶ	G1909	with	
3JN	1	10	202956	τούτοις	G3778	that	,
3JN	1	10	202957	οὔτε	G3777	vvv	
3JN	1	10	202958	αὐτὸς	G846	vvv	
3JN	1	10	202959	ἐπιδέχεται	G1926	he refuses to welcome	
3JN	1	10	202960	τοὺς	G3588	the	
3JN	1	10	202961	ἀδελφοὺς	G80	brothers	
3JN	1	10	202962	καὶ	G2532	and	
3JN	1	10	202965	κωλύει	G2967	forbids	
3JN	1	10	202963	τοὺς	G3588	those who	
3JN	1	10	202964	βουλομένους	G1014	want to do so	,
3JN	1	10	202966	καὶ	G2532	even	
3JN	1	10	202970	ἐκβάλλει	G1544	putting [them]	
3JN	1	10	202967	ἐκ	G1537	out of	
3JN	1	10	202968	τῆς	G3588	the	
3JN	1	10	202969	ἐκκλησίας	G1577	church	.
3JN	1	11	202981	Ἀγαπητέ	G27	Beloved	,
3JN	1	11	202982	μὴ	G3361	{do} not	
3JN	1	11	202983	μιμοῦ	G3401	imitate	
3JN	1	11	202984	τὸ	G3588	what [is]	
3JN	1	11	202985	κακὸν	G2556	evil	,
3JN	1	11	202986	ἀλλὰ	G235	but	
3JN	1	11	202987	τὸ	G3588	what [is]	
3JN	1	11	202988	ἀγαθόν	G18	good	.
3JN	1	11	202989	ὁ	G3588	The [one who]	
3JN	1	11	202990	ἀγαθοποιῶν	G15	does good	
3JN	1	11	202994	ἐστιν	G1510	is	
3JN	1	11	202991	ἐκ	G1537	of	
3JN	1	11	202992	τοῦ	G3588	-	
3JN	1	11	202993	Θεοῦ	G2316	God	;
3JN	1	11	202995	ὁ	G3588	the [one who]	
3JN	1	11	202996	κακοποιῶν	G2554	does evil	
3JN	1	11	202997	οὐχ	G3756	vvv	
3JN	1	11	202998	ἑώρακεν	G3708	has not seen	
3JN	1	11	202999	τὸν	G3588	-	
3JN	1	11	203000	Θεόν	G2316	God	.
3JN	1	12	203011	Δημητρίῳ	G1216	Demetrius	
3JN	1	12	203012	μεμαρτύρηται	G3140	has received a good testimony	
3JN	1	12	203013	ὑπὸ	G5259	from	
3JN	1	12	203014	πάντων	G3956	everyone	,
3JN	1	12	203015	καὶ	G2532	and	
3JN	1	12	203016	ὑπὸ	G5259	from	
3JN	1	12	203018	τῆς	G3588	the	
3JN	1	12	203019	ἀληθείας	G225	truth	
3JN	1	12	203017	αὐτῆς	G846	itself	.
3JN	1	12	203020	καὶ	G2532	-	
3JN	1	12	203021	ἡμεῖς	G1473	We	
3JN	1	12	203022	δὲ	G1161	also	
3JN	1	12	203023	μαρτυροῦμεν	G3140	testify [for him]	,
3JN	1	12	203024	καὶ	G2532	and	
3JN	1	12	203025	οἶδας	G1492	you know	
3JN	1	12	203026	ὅτι	G3754	that	
3JN	1	12	203029	ἡμῶν	G1473	our	
3JN	1	12	203027	ἡ	G3588	-	
3JN	1	12	203028	μαρτυρία	G3141	testimony	
3JN	1	12	203031	ἐστιν	G1510	is	
3JN	1	12	203030	ἀληθής	G227	true	.
3JN	1	13	203043	εἶχον	G2192	I have	
3JN	1	13	203042	Πολλὰ	G4183	many things	
3JN	1	13	203044	γράψαι	G1125	to write	
3JN	1	13	203045	σοι	G4771	to you	,
3JN	1	13	203046	ἀλλ’	G235	but	
3JN	1	13	203048	θέλω	G2309	I would prefer	
3JN	1	13	203047	οὐ	G3756	not	
3JN	1	13	203054	γράφειν	G1125	[to do so]	
3JN	1	13	203053	σοι	G4771	. . .	
3JN	1	13	203049	διὰ	G1223	with	
3JN	1	13	203052	καλάμου	G2563	pen	
3JN	1	13	203051	καὶ	G2532	and	
3JN	1	13	203050	μέλανος	G3188	ink	.
3JN	1	14	203066	δὲ	G1161	Instead	,
3JN	1	14	203065	ἐλπίζω	G1679	I hope	
3JN	1	14	203069	ἰδεῖν	G3708	to see	
3JN	1	14	203068	σε	G4771	you	
3JN	1	14	203067	εὐθέως	G2112	soon	
3JN	1	14	203070	καὶ	G2532	and	
3JN	1	14	203074	λαλήσομεν	G2980	speak [with you]	
3JN	1	14	203071	στόμα	G4750	[face]	
3JN	1	14	203072	πρὸς	G4314	to	
3JN	1	14	203073	στόμα	G4750	[face]	.
3JN	1	14	203075	Εἰρήνη	G1515	Peace	
3JN	1	14	203076	σοι	G4771	to you	.
3JN	1	14	203079	οἱ	G3588	The	
3JN	1	14	203080	φίλοι	G5384	friends [ here ]	
3JN	1	14	203077	Ἀσπάζονταί	G782	send you greetings	
3JN	1	14	203078	σε	G4771	. . .	.
3JN	1	14	203081	Ἀσπάζου	G782	Greet	
3JN	1	14	203082	τοὺς	G3588	[each of our]	
3JN	1	14	203083	φίλους	G5384	friends [there]	
3JN	1	14	203084	κατ’	G2596	by	
3JN	1	14	203085	ὄνομα	G3686	name	.
