book	chapter	verse	sort	greek	strong	bsb	pnc
2TH	1	3	176182	ὑπεραυξάνει	G5232	is growing more and more	,
2TH	1	3	176186	καὶ	G2532	and	
2TH	1	3	176190	ἑνὸς	G1520	vvv	
2TH	1	3	176191	ἑκάστου	G1538	vvv	
2TH	1	3	176192	πάντων	G3956	vvv	
2TH	1	3	176193	ὑμῶν	G4771	your	
2TH	1	3	176188	ἡ	G3588	-	
2TH	1	3	176189	ἀγάπη	G26	love	
2TH	1	3	176194	εἰς	G1519	for	
2TH	1	3	176195	ἀλλήλους	G240	one another	
2TH	1	3	176187	πλεονάζει	G4121	is increasing	.
2TH	1	4	176206	ὥστε	G5620	That is why	
2TH	1	4	176208	ἡμᾶς	G1473	we	
2TH	1	4	176207	αὐτοὺς	G846	-	
2TH	1	4	176211	ἐνκαυχᾶσθαι	G2744	boast	
2TH	1	4	176212	ἐν	G1722	among	
2TH	1	4	176215	τοῦ	G3588	-	
2TH	1	4	176216	Θεοῦ	G2316	God’s	
2TH	1	4	176213	ταῖς	G3588	-	
2TH	1	4	176214	ἐκκλησίαις	G1577	churches	
2TH	1	4	176209	ἐν	G1722	-	
2TH	1	4	176210	ὑμῖν	G4771	-	
2TH	1	4	176217	ὑπὲρ	G5228	about	
2TH	1	4	176220	ὑμῶν	G4771	your	
2TH	1	4	176218	τῆς	G3588	-	
2TH	1	4	176219	ὑπομονῆς	G5281	perseverance	
2TH	1	4	176221	καὶ	G2532	and	
2TH	1	4	176222	πίστεως	G4102	faith	
2TH	1	4	176223	ἐν	G1722	in the face of	
2TH	1	4	176224	πᾶσιν	G3956	all	
2TH	1	4	176227	ὑμῶν	G4771	[the]	
2TH	1	4	176225	τοῖς	G3588	-	
2TH	1	4	176226	διωγμοῖς	G1375	persecution	
2TH	1	4	176228	καὶ	G2532	and	
2TH	1	4	176229	ταῖς	G3588	-	
2TH	1	4	176230	θλίψεσιν	G2347	affliction	
2TH	1	4	176231	αἷς	G3739	-	
2TH	1	4	176232	ἀνέχεσθε	G430	you are enduring	.
2TH	1	5	176243	Ἔνδειγμα	G1730	[ All this is ] clear evidence	
2TH	1	5	176244	τῆς	G3588	-	
2TH	1	5	176247	τοῦ	G3588	-	
2TH	1	5	176248	Θεοῦ	G2316	of God’s	
2TH	1	5	176245	δικαίας	G1342	righteous	
2TH	1	5	176246	κρίσεως	G2920	judgment	.
2TH	1	5	176250	τὸ	G3588	-	
2TH	1	5	176249	εἰς	G1519	And so	
2TH	1	5	176252	ὑμᾶς	G4771	you	
2TH	1	5	176251	καταξιωθῆναι	G2661	will be counted worthy	
2TH	1	5	176253	τῆς	G3588	of the	
2TH	1	5	176254	βασιλείας	G932	kingdom	
2TH	1	5	176255	τοῦ	G3588	-	
2TH	1	5	176256	Θεοῦ	G2316	of God	,
2TH	1	5	176257	ὑπὲρ	G5228	for	
2TH	1	5	176258	ἧς	G3739	which	
2TH	1	5	176259	καὶ	G2532	-	
2TH	1	5	176260	πάσχετε	G3958	you are suffering	.
2TH	1	6	176271	εἴπερ	G1512	After all	,
2TH	1	6	176272	δίκαιον	G1342	[it is] only right	
2TH	1	6	176273	παρὰ	G3844	for	
2TH	1	6	176274	Θεῷ	G2316	God	
2TH	1	6	176275	ἀνταποδοῦναι	G467	to repay	
2TH	1	6	176279	θλῖψιν	G2347	with affliction	
2TH	1	6	176276	τοῖς	G3588	those who	
2TH	1	6	176277	θλίβουσιν	G2346	afflict	
2TH	1	6	176278	ὑμᾶς	G4771	you	,
2TH	1	7	176290	καὶ	G2532	and	
2TH	1	7	176294	ἄνεσιν	G425	to grant relief	
2TH	1	7	176291	ὑμῖν	G4771	to you	
2TH	1	7	176292	τοῖς	G3588	who	
2TH	1	7	176293	θλιβομένοις	G2346	are oppressed	
2TH	1	7	176295	μεθ’	G3326	and	
2TH	1	7	176296	ἡμῶν	G1473	to us [as well]	.
2TH	1	7	176297	ἐν	G1722	[This will take place when]	
2TH	1	7	176300	τοῦ	G3588	the	
2TH	1	7	176301	Κυρίου	G2962	Lord	
2TH	1	7	176302	Ἰησοῦ	G2424	Jesus	
2TH	1	7	176298	τῇ	G3588	-	
2TH	1	7	176299	ἀποκαλύψει	G602	is revealed	
2TH	1	7	176303	ἀπ’	G575	from	
2TH	1	7	176304	οὐρανοῦ	G3772	heaven	
2TH	1	7	176305	μετ’	G3326	with	
2TH	1	7	176308	αὐτοῦ	G846	His	
2TH	1	7	176307	δυνάμεως	G1411	mighty	
2TH	1	7	176306	ἀγγέλων	G32	angels	
2TH	1	8	176319	ἐν	G1722	in	
2TH	1	8	176321	φλογός	G5395	blazing	
2TH	1	8	176320	πυρὶ	G4442	fire	,
2TH	1	8	176322	διδόντος	G1325	inflicting	
2TH	1	8	176323	ἐκδίκησιν	G1557	vengeance	
2TH	1	8	176324	τοῖς	G3588	on those who	
2TH	1	8	176325	μὴ	G3361	vvv	
2TH	1	8	176326	εἰδόσιν	G1492	do not know	
2TH	1	8	176327	Θεὸν	G2316	God	
2TH	1	8	176328	καὶ	G2532	and	
2TH	1	8	176329	τοῖς	G3588	-	
2TH	1	8	176330	μὴ	G3361	vvv	
2TH	1	8	176331	ὑπακούουσιν	G5219	do not obey	
2TH	1	8	176332	τῷ	G3588	the	
2TH	1	8	176333	εὐαγγελίῳ	G2098	gospel	
2TH	1	8	176336	ἡμῶν	G1473	of our	
2TH	1	8	176334	τοῦ	G3588	-	
2TH	1	8	176335	Κυρίου	G2962	Lord	
2TH	1	8	176337	Ἰησοῦ	G2424	Jesus	.
2TH	1	9	176348	οἵτινες	G3748	[They]	
2TH	1	9	176350	τίσουσιν	G5099	will suffer	
2TH	1	9	176349	δίκην	G1349	[the] penalty	
2TH	1	9	176352	αἰώνιον	G166	of eternal	
2TH	1	9	176351	ὄλεθρον	G3639	destruction	,
2TH	1	9	176353	ἀπὸ	G575	separated from	
2TH	1	9	176354	προσώπου	G4383	[the] presence	
2TH	1	9	176355	τοῦ	G3588	of the	
2TH	1	9	176356	Κυρίου	G2962	Lord	
2TH	1	9	176357	καὶ	G2532	and	
2TH	1	9	176358	ἀπὸ	G575	-	
2TH	1	9	176359	τῆς	G3588	the	
2TH	1	9	176360	δόξης	G1391	glory	
2TH	1	9	176361	τῆς	G3588	of	
2TH	1	9	176363	αὐτοῦ	G846	His	
2TH	1	9	176362	ἰσχύος	G2479	might	,
2TH	1	10	176394	ἐν	G1722	on	
2TH	1	10	176397	ἐκείνῃ	G1565	[the]	
2TH	1	10	176395	τῇ	G3588	-	
2TH	1	10	176396	ἡμέρᾳ	G2250	day	
2TH	1	10	176374	ὅταν	G3752	-	
2TH	1	10	176375	ἔλθῃ	G2064	He comes	
2TH	1	10	176376	ἐνδοξασθῆναι	G1740	to be glorified	
2TH	1	10	176377	ἐν	G1722	in	
2TH	1	10	176380	αὐτοῦ	G846	His	
2TH	1	10	176378	τοῖς	G3588	-	
2TH	1	10	176379	ἁγίοις	G40	saints	
2TH	1	10	176381	καὶ	G2532	and	
2TH	1	10	176382	θαυμασθῆναι	G2296	regarded with wonder	
2TH	1	10	176383	ἐν	G1722	by	
2TH	1	10	176384	πᾶσιν	G3956	all	
2TH	1	10	176385	τοῖς	G3588	who	
2TH	1	10	176386	πιστεύσασιν	G4100	have believed	,
2TH	1	10	176387	ὅτι	G3754	including	
2TH	1	10	176392	ἐφ’	G1909	-	
2TH	1	10	176393	ὑμᾶς	G4771	you	
2TH	1	10	176388	ἐπιστεύθη	G4100	who have believed	
2TH	1	10	176391	ἡμῶν	G1473	our	
2TH	1	10	176389	τὸ	G3588	-	
2TH	1	10	176390	μαρτύριον	G3142	testimony	.
2TH	1	11	176408	Εἰς	G1519	To this end	
2TH	1	11	176409	ὃ	G3739	. . .	
2TH	1	11	176410	καὶ	G2532	. . .	,
2TH	1	11	176411	προσευχόμεθα	G4336	we always pray	
2TH	1	11	176412	πάντοτε	G3842	. . .	
2TH	1	11	176413	περὶ	G4012	for	
2TH	1	11	176414	ὑμῶν	G4771	you	,
2TH	1	11	176415	ἵνα	G2443	that	
2TH	1	11	176422	ἡμῶν	G1473	our	
2TH	1	11	176420	ὁ	G3588	-	
2TH	1	11	176421	Θεὸς	G2316	God	
2TH	1	11	176416	ὑμᾶς	G4771	vvv	
2TH	1	11	176417	ἀξιώσῃ	G515	will count you worthy	
2TH	1	11	176418	τῆς	G3588	of [His]	
2TH	1	11	176419	κλήσεως	G2821	calling	,
2TH	1	11	176423	καὶ	G2532	and [that]	
2TH	1	11	176431	ἐν	G1722	vvv	
2TH	1	11	176432	δυνάμει	G1411	vvv	
2TH	1	11	176424	πληρώσῃ	G4137	He will powerfully fulfill	
2TH	1	11	176425	πᾶσαν	G3956	[your] every	
2TH	1	11	176427	ἀγαθωσύνης	G19	good	
2TH	1	11	176426	εὐδοκίαν	G2107	desire	
2TH	1	11	176428	καὶ	G2532	and	
2TH	1	11	176429	ἔργον	G2041	work	
2TH	1	11	176430	πίστεως	G4102	of faith	,
2TH	1	12	176443	ὅπως	G3704	so that	
2TH	1	12	176445	τὸ	G3588	the	
2TH	1	12	176446	ὄνομα	G3686	name	
2TH	1	12	176449	ἡμῶν	G1473	of our	
2TH	1	12	176447	τοῦ	G3588	-	
2TH	1	12	176448	Κυρίου	G2962	Lord	
2TH	1	12	176450	Ἰησοῦ	G2424	Jesus	
2TH	1	12	176444	ἐνδοξασθῇ	G1740	will be glorified	
2TH	1	12	176451	ἐν	G1722	in	
2TH	1	12	176452	ὑμῖν	G4771	you	,
2TH	1	12	176453	καὶ	G2532	and	
2TH	1	12	176454	ὑμεῖς	G4771	you	
2TH	1	12	176455	ἐν	G1722	in	
2TH	1	12	176456	αὐτῷ	G846	Him	,
2TH	1	12	176457	κατὰ	G2596	according to	
2TH	1	12	176458	τὴν	G3588	the	
2TH	1	12	176459	χάριν	G5485	grace	
2TH	1	12	176462	ἡμῶν	G1473	of our	
2TH	1	12	176460	τοῦ	G3588	-	
2TH	1	12	176461	Θεοῦ	G2316	God	
2TH	1	12	176463	καὶ	G2532	and	
2TH	1	12	176464	Κυρίου	G2962	of [the] Lord	
2TH	1	12	176465	Ἰησοῦ	G2424	Jesus	
2TH	1	12	176466	Χριστοῦ	G5547	Christ	.
2TH	2	1	176478	δὲ	G1161	Now	
2TH	2	1	176481	ὑπὲρ	G5228	concerning	
2TH	2	1	176482	τῆς	G3588	the	
2TH	2	1	176483	παρουσίας	G3952	coming	
2TH	2	1	176486	ἡμῶν	G1473	of our	
2TH	2	1	176484	τοῦ	G3588	-	
2TH	2	1	176485	Κυρίου	G2962	Lord	
2TH	2	1	176487	Ἰησοῦ	G2424	Jesus	
2TH	2	1	176488	Χριστοῦ	G5547	Christ	
2TH	2	1	176489	καὶ	G2532	and	
2TH	2	1	176490	ἡμῶν	G1473	our	
2TH	2	1	176491	ἐπισυναγωγῆς	G1997	being gathered together	
2TH	2	1	176492	ἐπ’	G1909	to	
2TH	2	1	176493	αὐτόν	G846	Him	,
2TH	2	1	176477	Ἐρωτῶμεν	G2065	we ask	
2TH	2	1	176479	ὑμᾶς	G4771	you	,
2TH	2	1	176480	ἀδελφοί	G80	brothers	,
2TH	2	2	176504	εἰς	G1519	-	
2TH	2	2	176509	ὑμᾶς	G4771	-	
2TH	2	2	176506	μὴ	G3361	not	
2TH	2	2	176507	ταχέως	G5030	vvv	
2TH	2	2	176505	τὸ	G3588	vvv	
2TH	2	2	176508	σαλευθῆναι	G4531	to be easily disconcerted	
2TH	2	2	176510	ἀπὸ	G575	. . .	
2TH	2	2	176511	τοῦ	G3588	. . .	
2TH	2	2	176512	νοὸς	G3563	. . .	
2TH	2	2	176513	μηδὲ	G3366	[or]	
2TH	2	2	176514	θροεῖσθαι	G2360	alarmed	
2TH	2	2	176515	μήτε	G3383	-	
2TH	2	2	176516	διὰ	G1223	by	
2TH	2	2	176517	πνεύματος	G4151	[any] spirit	
2TH	2	2	176518	μήτε	G3383	[or]	
2TH	2	2	176519	διὰ	G1223	-	
2TH	2	2	176520	λόγου	G3056	message	
2TH	2	2	176521	μήτε	G3383	[or]	
2TH	2	2	176522	δι’	G1223	-	
2TH	2	2	176523	ἐπιστολῆς	G1992	letter	
2TH	2	2	176524	ὡς	G5613	seeming	
2TH	2	2	176525	δι’	G1223	[to be] from	
2TH	2	2	176526	ἡμῶν	G1473	us	,
2TH	2	2	176527	ὡς	G5613	[alleging]	
2TH	2	2	176528	ὅτι	G3754	that	
2TH	2	2	176530	ἡ	G3588	the	
2TH	2	2	176531	ἡμέρα	G2250	Day	
2TH	2	2	176532	τοῦ	G3588	of the	
2TH	2	2	176533	Κυρίου	G2962	Lord	
2TH	2	2	176529	ἐνέστηκεν	G1764	has already come	.
2TH	2	3	176544	μή	G3361	{Let} no	
2TH	2	3	176545	τις	G5100	one	
2TH	2	3	176547	ἐξαπατήσῃ	G1818	deceive	
2TH	2	3	176546	ὑμᾶς	G4771	you	
2TH	2	3	176548	κατὰ	G2596	in	
2TH	2	3	176549	μηδένα	G3367	[any]	
2TH	2	3	176550	τρόπον	G5158	way	,
2TH	2	3	176551	ὅτι	G3754	for [ it will not come ]	
2TH	2	3	176552	ἐὰν	G1437	until	
2TH	2	3	176553	μὴ	G3361	. . .	
2TH	2	3	176555	ἡ	G3588	the	
2TH	2	3	176556	ἀποστασία	G646	rebellion	
2TH	2	3	176557	πρῶτον	G4412	vvv	
2TH	2	3	176554	ἔλθῃ	G2064	occurs	
2TH	2	3	176558	καὶ	G2532	and	
2TH	2	3	176560	ὁ	G3588	the	
2TH	2	3	176561	ἄνθρωπος	G444	man	
2TH	2	3	176562	τῆς	G3588	-	
2TH	2	3	176563	ἀνομίας	G458	of lawlessness	—
2TH	2	3	176564	ὁ	G3588	the	
2TH	2	3	176565	υἱὸς	G5207	son	
2TH	2	3	176566	τῆς	G3588	-	
2TH	2	3	176567	ἀπωλείας	G684	of destruction	—
2TH	2	3	176559	ἀποκαλυφθῇ	G601	is revealed	.
2TH	2	4	176578	ὁ	G3588	[He]	
2TH	2	4	176579	ἀντικείμενος	G480	will oppose	
2TH	2	4	176580	καὶ	G2532	and	
2TH	2	4	176581	ὑπεραιρόμενος	G5229	exalt himself	
2TH	2	4	176582	ἐπὶ	G1909	above	
2TH	2	4	176583	πάντα	G3956	every	
2TH	2	4	176584	λεγόμενον	G3004	so-called	
2TH	2	4	176585	Θεὸν	G2316	god	
2TH	2	4	176586	ἢ	G2228	or	
2TH	2	4	176587	σέβασμα	G4574	object of worship	.
2TH	2	4	176588	ὥστε	G5620	So	
2TH	2	4	176589	αὐτὸν	G846	he	
2TH	2	4	176595	καθίσαι	G2523	will seat himself	
2TH	2	4	176590	εἰς	G1519	in	
2TH	2	4	176591	τὸν	G3588	the	
2TH	2	4	176592	ναὸν	G3485	temple	
2TH	2	4	176593	τοῦ	G3588	-	
2TH	2	4	176594	Θεοῦ	G2316	of God	,
2TH	2	4	176596	ἀποδεικνύντα	G584	proclaiming himself	
2TH	2	4	176597	ἑαυτὸν	G1438	. . .	
2TH	2	4	176598	ὅτι	G3754	-	
2TH	2	4	176599	ἔστιν	G1510	to be	
2TH	2	4	176600	Θεός	G2316	God	.
2TH	2	5	176611	Οὐ	G3756	vvv	
2TH	2	5	176612	μνημονεύετε	G3421	Do you not remember	
2TH	2	5	176613	ὅτι	G3754	that	
2TH	2	5	176619	ἔλεγον	G2036	I told	
2TH	2	5	176620	ὑμῖν	G4771	you	
2TH	2	5	176618	ταῦτα	G3778	these things	
2TH	2	5	176615	ὢν	G1510	while I was	
2TH	2	5	176614	ἔτι	G2089	still	
2TH	2	5	176616	πρὸς	G4314	with	
2TH	2	5	176617	ὑμᾶς	G4771	you	?
2TH	2	6	176631	καὶ	G2532	And	
2TH	2	6	176635	οἴδατε	G1492	you know	
2TH	2	6	176633	τὸ	G3588	what	
2TH	2	6	176632	νῦν	G3568	vvv	
2TH	2	6	176634	κατέχον	G2722	is now restraining [him]	,
2TH	2	6	176636	εἰς	G1519	so that	
2TH	2	6	176639	αὐτὸν	G846	he	
2TH	2	6	176637	τὸ	G3588	-	
2TH	2	6	176638	ἀποκαλυφθῆναι	G601	may be revealed	
2TH	2	6	176640	ἐν	G1722	at	
2TH	2	6	176642	ἑαυτοῦ	G1438	-	
2TH	2	6	176641	τῷ	G3588	the	
2TH	2	6	176643	καιρῷ	G2540	proper time	.
2TH	2	7	176655	γὰρ	G1063	For	
2TH	2	7	176654	τὸ	G3588	the	
2TH	2	7	176656	μυστήριον	G3466	mystery	
2TH	2	7	176659	τῆς	G3588	-	
2TH	2	7	176660	ἀνομίας	G458	of lawlessness	
2TH	2	7	176657	ἤδη	G2235	{is} already	
2TH	2	7	176658	ἐνεργεῖται	G1754	at work	,
2TH	2	7	176661	μόνον	G3440	but	
2TH	2	7	176662	ὁ	G3588	the [one who]	
2TH	2	7	176664	ἄρτι	G737	now	
2TH	2	7	176663	κατέχων	G2722	restrains [it]	
2TH	2	7	176665	ἕως	G2193	[will continue] until	
2TH	2	7	176668	γένηται	G1096	he is taken	
2TH	2	7	176666	ἐκ	G1537	out of	
2TH	2	7	176667	μέσου	G3319	[the] way	.
2TH	2	8	176679	καὶ	G2532	And	
2TH	2	8	176680	τότε	G5119	then	
2TH	2	8	176682	ὁ	G3588	the	
2TH	2	8	176683	ἄνομος	G459	lawless [one]	
2TH	2	8	176681	ἀποκαλυφθήσεται	G601	will be revealed	,
2TH	2	8	176684	ὃν	G3739	whom	
2TH	2	8	176685	ὁ	G3588	the	
2TH	2	8	176686	Κύριος	G2962	Lord	
2TH	2	8	176687	Ἰησοῦς	G2424	Jesus	
2TH	2	8	176688	ἀνελεῖ	G337	will slay	
2TH	2	8	176689	τῷ	G3588	with the	
2TH	2	8	176690	πνεύματι	G4151	breath	
2TH	2	8	176691	τοῦ	G3588	of	
2TH	2	8	176693	αὐτοῦ	G846	His	
2TH	2	8	176692	στόματος	G4750	mouth	
2TH	2	8	176694	καὶ	G2532	and	
2TH	2	8	176695	καταργήσει	G2673	annihilate	
2TH	2	8	176696	τῇ	G3588	by the	
2TH	2	8	176697	ἐπιφανείᾳ	G2015	majesty	
2TH	2	8	176698	τῆς	G3588	of	
2TH	2	8	176700	αὐτοῦ	G846	His	
2TH	2	8	176699	παρουσίας	G3952	arrival	.
2TH	2	9	176711	οὗ	G3739	vvv	
2TH	2	9	176713	ἡ	G3588	The	
2TH	2	9	176714	παρουσία	G3952	coming [of the lawless one]	
2TH	2	9	176712	ἐστιν	G1510	will be	
2TH	2	9	176715	κατ’	G2596	accompanied by	
2TH	2	9	176716	ἐνέργειαν	G1753	[the] working	
2TH	2	9	176717	τοῦ	G3588	-	
2TH	2	9	176718	Σατανᾶ	G4567	of Satan	,
2TH	2	9	176719	ἐν	G1722	with	
2TH	2	9	176720	πάσῃ	G3956	every kind of	
2TH	2	9	176721	δυνάμει	G1411	power	,
2TH	2	9	176722	καὶ	G2532	-	
2TH	2	9	176723	σημείοις	G4592	sign	,
2TH	2	9	176724	καὶ	G2532	and	
2TH	2	9	176726	ψεύδους	G5579	false	
2TH	2	9	176725	τέρασιν	G5059	wonder	,
2TH	2	10	176737	καὶ	G2532	and	
2TH	2	10	176738	ἐν	G1722	with	
2TH	2	10	176739	πάσῃ	G3956	every	
2TH	2	10	176741	ἀδικίας	G93	wicked	
2TH	2	10	176740	ἀπάτῃ	G539	deception	
2TH	2	10	176742	τοῖς	G3588	directed against those who	
2TH	2	10	176743	ἀπολλυμένοις	G622	are perishing	,
2TH	2	10	176744	ἀνθ’	G473	because	
2TH	2	10	176745	ὧν	G3739	. . .	
2TH	2	10	176750	οὐκ	G3756	vvv	
2TH	2	10	176751	ἐδέξαντο	G1209	they refused	
2TH	2	10	176746	τὴν	G3588	the	
2TH	2	10	176747	ἀγάπην	G26	love	
2TH	2	10	176748	τῆς	G3588	of the	
2TH	2	10	176749	ἀληθείας	G225	truth	
2TH	2	10	176752	εἰς	G1519	that would have	
2TH	2	10	176753	τὸ	G3588	-	
2TH	2	10	176754	σωθῆναι	G4982	saved	
2TH	2	10	176755	αὐτούς	G846	them	.
2TH	2	11	176766	καὶ	G2532	-	
2TH	2	11	176767	διὰ	G1223	For this reason	
2TH	2	11	176768	τοῦτο	G3778	. . .	
2TH	2	11	176771	ὁ	G3588	-	
2TH	2	11	176772	Θεὸς	G2316	God	
2TH	2	11	176769	πέμπει	G3992	will send	
2TH	2	11	176770	αὐτοῖς	G846	them	
2TH	2	11	176773	ἐνέργειαν	G1753	a powerful	
2TH	2	11	176774	πλάνης	G4106	delusion	
2TH	2	11	176775	εἰς	G1519	so that	
2TH	2	11	176778	αὐτοὺς	G846	they	
2TH	2	11	176776	τὸ	G3588	-	
2TH	2	11	176777	πιστεῦσαι	G4100	believe	
2TH	2	11	176779	τῷ	G3588	-	
2TH	2	11	176780	ψεύδει	G5579	[the] lie	,
2TH	2	12	176791	ἵνα	G2443	in order that	
2TH	2	12	176792	κριθῶσιν	G2919	judgment may come upon	
2TH	2	12	176793	πάντες	G3956	all	
2TH	2	12	176794	οἱ	G3588	who	
2TH	2	12	176795	μὴ	G3361	vvv	
2TH	2	12	176796	πιστεύσαντες	G4100	have disbelieved	
2TH	2	12	176797	τῇ	G3588	the	
2TH	2	12	176798	ἀληθείᾳ	G225	truth	
2TH	2	12	176799	ἀλλὰ	G235	[and]	
2TH	2	12	176800	εὐδοκήσαντες	G2106	delighted	
2TH	2	12	176801	τῇ	G3588	-	
2TH	2	12	176802	ἀδικίᾳ	G93	in wickedness	.
2TH	2	13	176814	δὲ	G1161	But	
2TH	2	13	176813	Ἡμεῖς	G1473	we	
2TH	2	13	176815	ὀφείλομεν	G3784	should	
2TH	2	13	176819	πάντοτε	G3842	always	
2TH	2	13	176816	εὐχαριστεῖν	G2168	thank	
2TH	2	13	176817	τῷ	G3588	-	
2TH	2	13	176818	Θεῷ	G2316	God	
2TH	2	13	176820	περὶ	G4012	for	
2TH	2	13	176821	ὑμῶν	G4771	you	,
2TH	2	13	176822	ἀδελφοὶ	G80	brothers	
2TH	2	13	176823	ἠγαπημένοι	G25	who are loved	
2TH	2	13	176824	ὑπὸ	G5259	by	
2TH	2	13	176825	Κυρίου	G2962	[the] Lord	,
2TH	2	13	176826	ὅτι	G3754	because	
2TH	2	13	176829	ὁ	G3588	-	
2TH	2	13	176830	Θεὸς	G2316	God	
2TH	2	13	176827	εἵλατο	G138	chose	
2TH	2	13	176828	ὑμᾶς	G4771	you	
2TH	2	13	176831	ἀπ᾽‿	G575	from	
2TH	2	13	176832	ἀρχῆς	G746	[the] beginning	
2TH	2	13	176833	εἰς	G1519	to	
2TH	2	13	176834	σωτηρίαν	G4991	be saved	
2TH	2	13	176835	ἐν	G1722	by	
2TH	2	13	176836	ἁγιασμῷ	G38	[the] sanctification	
2TH	2	13	176837	Πνεύματος	G4151	of [the] Spirit	
2TH	2	13	176838	καὶ	G2532	and	
2TH	2	13	176839	πίστει	G4102	[by] faith	
2TH	2	13	176840	ἀληθείας	G225	in [the] truth	.
2TH	2	14	176851	εἰς	G1519	To	
2TH	2	14	176852	ὃ	G3739	this	
2TH	2	14	176853	καὶ	G2532	-	
2TH	2	14	176854	ἐκάλεσεν	G2564	He called	
2TH	2	14	176855	ὑμᾶς	G4771	you	
2TH	2	14	176856	διὰ	G1223	through	
2TH	2	14	176859	ἡμῶν	G1473	our	
2TH	2	14	176857	τοῦ	G3588	-	
2TH	2	14	176858	εὐαγγελίου	G2098	gospel	,
2TH	2	14	176860	εἰς	G1519	so that	
2TH	2	14	176861	περιποίησιν	G4047	you may share in	
2TH	2	14	176862	δόξης	G1391	[the] glory	
2TH	2	14	176865	ἡμῶν	G1473	of our	
2TH	2	14	176863	τοῦ	G3588	-	
2TH	2	14	176864	Κυρίου	G2962	Lord	
2TH	2	14	176866	Ἰησοῦ	G2424	Jesus	
2TH	2	14	176867	Χριστοῦ	G5547	Christ	.
2TH	2	15	176878	Ἄρα	G686	Therefore	
2TH	2	15	176879	οὖν	G3767	. . .	,
2TH	2	15	176880	ἀδελφοί	G80	brothers	,
2TH	2	15	176881	στήκετε	G4739	stand firm	
2TH	2	15	176882	καὶ	G2532	and	
2TH	2	15	176883	κρατεῖτε	G2902	cling	
2TH	2	15	176884	τὰς	G3588	to the	
2TH	2	15	176885	παραδόσεις	G3862	traditions	
2TH	2	15	176886	ἃς	G3739	-	
2TH	2	15	176894	ἡμῶν	G1473	we	
2TH	2	15	176887	ἐδιδάχθητε	G1321	taught you	,
2TH	2	15	176888	εἴτε	G1535	whether	
2TH	2	15	176889	διὰ	G1223	by	
2TH	2	15	176890	λόγου	G3056	speech	
2TH	2	15	176891	εἴτε	G1535	or	
2TH	2	15	176892	δι’	G1223	by	
2TH	2	15	176893	ἐπιστολῆς	G1992	letter	.
2TH	2	16	176906	δὲ	G1161	Now {may}	
2TH	2	16	176909	ἡμῶν	G1473	our	
2TH	2	16	176907	ὁ	G3588	-	
2TH	2	16	176908	Κύριος	G2962	Lord	
2TH	2	16	176910	Ἰησοῦς	G2424	Jesus	
2TH	2	16	176911	Χριστὸς	G5547	Christ	
2TH	2	16	176905	Αὐτὸς	G846	Himself	
2TH	2	16	176912	καὶ	G2532	and	
2TH	2	16	176913	ὁ	G3588	-	
2TH	2	16	176914	Θεὸς	G2316	God	
2TH	2	16	176917	ἡμῶν	G1473	our	
2TH	2	16	176915	ὁ	G3588	-	
