book	chapter	verse	sort	greek	strong	bsb	pnc
1JN	2	2	199515	ἡμῶν	G1473	our	
1JN	2	2	199513	τῶν	G3588	-	
1JN	2	2	199514	ἁμαρτιῶν	G266	sins	,
1JN	2	2	199520	δὲ	G1161	and	
1JN	2	2	199516	οὐ	G3756	not	
1JN	2	2	199521	μόνον	G3440	only	
1JN	2	2	199517	περὶ	G4012	for	
1JN	2	2	199518	τῶν	G3588	-	
1JN	2	2	199519	ἡμετέρων	G2251	ours	
1JN	2	2	199522	ἀλλὰ	G235	but	
1JN	2	2	199523	καὶ	G2532	also	
1JN	2	2	199524	περὶ	G4012	for	
1JN	2	2	199526	τοῦ	G3588	the [sins]	
1JN	2	2	199525	ὅλου	G3650	of [the] whole	
1JN	2	2	199527	κόσμου	G2889	world	.
1JN	2	3	199538	Καὶ	G2532	-	
1JN	2	3	199539	ἐν	G1722	By	
1JN	2	3	199540	τούτῳ	G3778	this	
1JN	2	3	199541	γινώσκομεν	G1097	we can be sure	
1JN	2	3	199542	ὅτι	G3754	that	
1JN	2	3	199543	ἐγνώκαμεν	G1097	we have come to know	
1JN	2	3	199544	αὐτόν	G846	Him	:
1JN	2	3	199545	ἐὰν	G1437	if	
1JN	2	3	199549	τηρῶμεν	G5083	we keep	
1JN	2	3	199548	αὐτοῦ	G846	His	
1JN	2	3	199546	τὰς	G3588	-	
1JN	2	3	199547	ἐντολὰς	G1785	commandments	.
1JN	2	4	199560	ὁ	G3588	If anyone	
1JN	2	4	199561	λέγων	G3004	says	,
1JN	2	4	199562	ὅτι	G3754	-	
1JN	2	4	199563	Ἔγνωκα	G1097	I know	
1JN	2	4	199564	αὐτόν	G846	Him	,
1JN	2	4	199565	καὶ	G2532	[but]	
1JN	2	4	199569	μὴ	G3361	vvv	
1JN	2	4	199570	τηρῶν	G5083	does not keep	
1JN	2	4	199568	αὐτοῦ	G846	His	
1JN	2	4	199566	τὰς	G3588	-	
1JN	2	4	199567	ἐντολὰς	G1785	commandments	,
1JN	2	4	199572	ἐστίν	G1510	he is	
1JN	2	4	199571	ψεύστης	G5583	a liar	,
1JN	2	4	199573	καὶ	G2532	and	
1JN	2	4	199576	ἡ	G3588	the	
1JN	2	4	199577	ἀλήθεια	G225	truth	
1JN	2	4	199579	ἔστιν	G1510	is	
1JN	2	4	199578	οὐκ	G3756	not	
1JN	2	4	199574	ἐν	G1722	in	
1JN	2	4	199575	τούτῳ	G3778	him	.
1JN	2	5	199591	δ’	G1161	But	
1JN	2	5	199590	ὃς	G3739	if anyone	
1JN	2	5	199592	ἂν	G302	. . .	
1JN	2	5	199593	τηρῇ	G5083	keeps	
1JN	2	5	199594	αὐτοῦ	G846	His	
1JN	2	5	199595	τὸν	G3588	-	
1JN	2	5	199596	λόγον	G3056	word	,
1JN	2	5	199600	ἡ	G3588	the	
1JN	2	5	199601	ἀγάπη	G26	love	
1JN	2	5	199602	τοῦ	G3588	-	
1JN	2	5	199603	Θεοῦ	G2316	of God	
1JN	2	5	199604	τετελείωται	G5048	has been truly perfected	
1JN	2	5	199597	ἀληθῶς	G230	. . .	
1JN	2	5	199598	ἐν	G1722	in	
1JN	2	5	199599	τούτῳ	G3778	him	.
1JN	2	5	199605	Ἐν	G1722	By	
1JN	2	5	199606	τούτῳ	G3778	this	
1JN	2	5	199607	γινώσκομεν	G1097	we know	
1JN	2	5	199608	ὅτι	G3754	that	
1JN	2	5	199611	ἐσμεν	G1510	we are	
1JN	2	5	199609	ἐν	G1722	in	
1JN	2	5	199610	αὐτῷ	G846	Him	:
1JN	2	6	199622	ὁ	G3588	Whoever	
1JN	2	6	199623	λέγων	G3004	claims	
1JN	2	6	199626	μένειν	G3306	to abide	
1JN	2	6	199624	ἐν	G1722	in	
1JN	2	6	199625	αὐτῷ	G846	Him	
1JN	2	6	199627	ὀφείλει	G3784	must	
1JN	2	6	199631	καὶ	G2532	-	
1JN	2	6	199630	περιεπάτησεν	G4043	walk	
1JN	2	6	199628	καθὼς	G2531	as	
1JN	2	6	199633	οὕτως	G3779	. . .	
1JN	2	6	199629	ἐκεῖνος	G1565	[Jesus]	
1JN	2	6	199632	αὐτὸς	G846	. . .	
1JN	2	6	199634	περιπατεῖν	G4043	walked	.
1JN	2	7	199645	Ἀγαπητοί	G27	Beloved	,
1JN	2	7	199646	οὐκ	G3756	vvv	
1JN	2	7	199649	γράφω	G1125	I am not writing	
1JN	2	7	199650	ὑμῖν	G4771	to you	
1JN	2	7	199648	καινὴν	G2537	a new	
1JN	2	7	199647	ἐντολὴν	G1785	commandment	,
1JN	2	7	199651	ἀλλ’	G235	but	
1JN	2	7	199653	παλαιὰν	G3820	an old	
1JN	2	7	199652	ἐντολὴν	G1785	[one]	,
1JN	2	7	199654	ἣν	G3739	which	
1JN	2	7	199655	εἴχετε	G2192	you have had	
1JN	2	7	199656	ἀπ’	G575	from	
1JN	2	7	199657	ἀρχῆς	G746	[the] beginning	.
1JN	2	7	199658	ἡ	G3588	[This]	
1JN	2	7	199660	ἡ	G3588	. . .	
1JN	2	7	199661	παλαιά	G3820	. . .	
1JN	2	7	199659	ἐντολὴ	G1785	commandment	
1JN	2	7	199662	ἐστιν	G1510	is	
1JN	2	7	199663	ὁ	G3588	the	
1JN	2	7	199664	λόγος	G3056	message	
1JN	2	7	199665	ὃν	G3739	-	
1JN	2	7	199666	ἠκούσατε	G191	you have heard	.
1JN	2	8	199677	πάλιν	G3825	Then again	,
1JN	2	8	199680	γράφω	G1125	I am also writing	
1JN	2	8	199681	ὑμῖν	G4771	to you	
1JN	2	8	199679	καινὴν	G2537	a new	
1JN	2	8	199678	ἐντολὴν	G1785	commandment	,
1JN	2	8	199682	ὅ	G3739	which	
1JN	2	8	199683	ἐστιν	G1510	is	
1JN	2	8	199684	ἀληθὲς	G227	true	
1JN	2	8	199685	ἐν	G1722	in	
1JN	2	8	199686	αὐτῷ	G846	Him	
1JN	2	8	199687	καὶ	G2532	and also	
1JN	2	8	199688	ἐν	G1722	in	
1JN	2	8	199689	ὑμῖν	G4771	you	.
1JN	2	8	199690	ὅτι	G3754	For	
1JN	2	8	199691	ἡ	G3588	the	
1JN	2	8	199692	σκοτία	G4653	darkness	
1JN	2	8	199693	παράγεται	G3855	is fading	
1JN	2	8	199694	καὶ	G2532	and	
1JN	2	8	199695	τὸ	G3588	the	
1JN	2	8	199697	τὸ	G3588	-	
1JN	2	8	199698	ἀληθινὸν	G228	true	
1JN	2	8	199696	φῶς	G5457	light	
1JN	2	8	199699	ἤδη	G2235	is already	
1JN	2	8	199700	φαίνει	G5316	shining	.
1JN	2	9	199711	Ὁ	G3588	If anyone	
1JN	2	9	199712	λέγων	G3004	claims	
1JN	2	9	199716	εἶναι	G1510	to be	
1JN	2	9	199713	ἐν	G1722	in	
1JN	2	9	199714	τῷ	G3588	the	
1JN	2	9	199715	φωτὶ	G5457	light	
1JN	2	9	199717	καὶ	G2532	[but]	
1JN	2	9	199721	μισῶν	G3404	hates	
1JN	2	9	199720	αὐτοῦ	G846	his	
1JN	2	9	199718	τὸν	G3588	-	
1JN	2	9	199719	ἀδελφὸν	G80	brother	,
1JN	2	9	199725	ἐστὶν	G1510	he is	
1JN	2	9	199726	ἕως	G2193	still	
1JN	2	9	199727	ἄρτι	G737	. . .	
1JN	2	9	199722	ἐν	G1722	in	
1JN	2	9	199723	τῇ	G3588	the	
1JN	2	9	199724	σκοτίᾳ	G4653	darkness	.
1JN	2	10	199738	ὁ	G3588	Whoever	
1JN	2	10	199739	ἀγαπῶν	G25	loves	
1JN	2	10	199742	αὐτοῦ	G846	his	
1JN	2	10	199740	τὸν	G3588	-	
1JN	2	10	199741	ἀδελφὸν	G80	brother	
1JN	2	10	199746	μένει	G3306	remains	
1JN	2	10	199743	ἐν	G1722	in	
1JN	2	10	199744	τῷ	G3588	the	
1JN	2	10	199745	φωτὶ	G5457	light	,
1JN	2	10	199747	καὶ	G2532	and	
1JN	2	10	199752	ἔστιν	G1510	there is	
1JN	2	10	199751	οὐκ	G3756	no	
1JN	2	10	199748	σκάνδαλον	G4625	cause of stumbling	
1JN	2	10	199749	ἐν	G1722	in	
1JN	2	10	199750	αὐτῷ	G846	him	.
1JN	2	11	199764	δὲ	G1161	But	
1JN	2	11	199763	ὁ	G3588	whoever	
1JN	2	11	199765	μισῶν	G3404	hates	
1JN	2	11	199768	αὐτοῦ	G846	his	
1JN	2	11	199766	τὸν	G3588	-	
1JN	2	11	199767	ἀδελφὸν	G80	brother	
1JN	2	11	199772	ἐστὶν	G1510	is	
1JN	2	11	199769	ἐν	G1722	in	
1JN	2	11	199770	τῇ	G3588	the	
1JN	2	11	199771	σκοτίᾳ	G4653	darkness	
1JN	2	11	199773	καὶ	G2532	and	
1JN	2	11	199777	περιπατεῖ	G4043	walks	
1JN	2	11	199774	ἐν	G1722	in	
1JN	2	11	199775	τῇ	G3588	the	
1JN	2	11	199776	σκοτίᾳ	G4653	darkness	.
1JN	2	11	199778	καὶ	G2532	-	
1JN	2	11	199779	οὐκ	G3756	vvv	
1JN	2	11	199780	οἶδεν	G1492	He does not know	
1JN	2	11	199781	ποῦ	G4225	where	
1JN	2	11	199782	ὑπάγει	G5217	he is going	,
1JN	2	11	199783	ὅτι	G3754	because	
1JN	2	11	199784	ἡ	G3588	the	
1JN	2	11	199785	σκοτία	G4653	darkness	
1JN	2	11	199786	ἐτύφλωσεν	G5186	has blinded	
1JN	2	11	199789	αὐτοῦ	G846	his	
1JN	2	11	199787	τοὺς	G3588	-	
1JN	2	11	199788	ὀφθαλμοὺς	G3788	eyes	.
1JN	2	12	199800	Γράφω	G1125	I am writing	
1JN	2	12	199801	ὑμῖν	G4771	to you	,
1JN	2	12	199802	τεκνία	G5040	little children	,
1JN	2	12	199803	ὅτι	G3754	because	
1JN	2	12	199806	αἱ	G3588	[your]	
1JN	2	12	199807	ἁμαρτίαι	G266	sins	
1JN	2	12	199804	ἀφέωνται	G863	have been forgiven	
1JN	2	12	199805	ὑμῖν	G4771	. . .	
1JN	2	12	199808	διὰ	G1223	through	
1JN	2	12	199811	αὐτοῦ	G846	His	
1JN	2	12	199809	τὸ	G3588	-	
1JN	2	12	199810	ὄνομα	G3686	name	.
1JN	2	13	199822	Γράφω	G1125	I am writing	
1JN	2	13	199823	ὑμῖν	G4771	to you	,
1JN	2	13	199824	πατέρες	G3962	fathers	,
1JN	2	13	199825	ὅτι	G3754	because	
1JN	2	13	199826	ἐγνώκατε	G1097	you know	
1JN	2	13	199827	τὸν	G3588	Him who [is]	
1JN	2	13	199828	ἀπ’	G575	from	
1JN	2	13	199829	ἀρχῆς	G746	[the] beginning	.
1JN	2	13	199830	Γράφω	G1125	I am writing	
1JN	2	13	199831	ὑμῖν	G4771	to you	,
1JN	2	13	199832	νεανίσκοι	G3495	young men	,
1JN	2	13	199833	ὅτι	G3754	because	
1JN	2	13	199834	νενικήκατε	G3528	you have overcome	
1JN	2	13	199835	τὸν	G3588	the	
1JN	2	13	199836	πονηρόν	G4190	evil [one]	.
1JN	2	13	199837	Ἔγραψα	G1125	I have written	
1JN	2	13	199838	ὑμῖν	G4771	to you	,
1JN	2	13	199839	παιδία	G3813	children	,
1JN	2	13	199840	ὅτι	G3754	because	
1JN	2	13	199841	ἐγνώκατε	G1097	you know	
1JN	2	13	199842	τὸν	G3588	the	
1JN	2	13	199843	Πατέρα	G3962	Father	.
1JN	2	14	199854	Ἔγραψα	G1125	I have written	
1JN	2	14	199855	ὑμῖν	G4771	to you	,
1JN	2	14	199856	πατέρες	G3962	fathers	,
1JN	2	14	199857	ὅτι	G3754	because	
1JN	2	14	199858	ἐγνώκατε	G1097	you know	
1JN	2	14	199859	τὸν	G3588	Him who [is]	
1JN	2	14	199860	ἀπ’	G575	from	
1JN	2	14	199861	ἀρχῆς	G746	[the] beginning	.
1JN	2	14	199862	Ἔγραψα	G1125	I have written	
1JN	2	14	199863	ὑμῖν	G4771	to you	,
1JN	2	14	199864	νεανίσκοι	G3495	young men	,
1JN	2	14	199865	ὅτι	G3754	because	
1JN	2	14	199867	ἐστε	G1510	you are	
1JN	2	14	199866	ἰσχυροί	G2478	strong	,
1JN	2	14	199868	καὶ	G2532	and	
1JN	2	14	199869	ὁ	G3588	the	
1JN	2	14	199870	λόγος	G3056	word	
1JN	2	14	199871	τοῦ	G3588	-	
1JN	2	14	199872	Θεοῦ	G2316	of God	
1JN	2	14	199875	μένει	G3306	abides	
1JN	2	14	199873	ἐν	G1722	in	
1JN	2	14	199874	ὑμῖν	G4771	you	,
1JN	2	14	199876	καὶ	G2532	and	
1JN	2	14	199877	νενικήκατε	G3528	you have overcome	
1JN	2	14	199878	τὸν	G3588	the	
1JN	2	14	199879	πονηρόν	G4190	evil [one]	.
1JN	2	15	199890	Μὴ	G3361	{Do} not	
1JN	2	15	199891	ἀγαπᾶτε	G25	love	
1JN	2	15	199892	τὸν	G3588	the	
1JN	2	15	199893	κόσμον	G2889	world	
1JN	2	15	199894	μηδὲ	G3366	[or]	
1JN	2	15	199895	τὰ	G3588	anything	
1JN	2	15	199896	ἐν	G1722	in	
1JN	2	15	199897	τῷ	G3588	the	
1JN	2	15	199898	κόσμῳ	G2889	world	.
1JN	2	15	199899	ἐάν	G1437	If	
1JN	2	15	199900	τις	G5100	anyone	
1JN	2	15	199901	ἀγαπᾷ	G25	loves	
1JN	2	15	199902	τὸν	G3588	the	
1JN	2	15	199903	κόσμον	G2889	world	,
1JN	2	15	199906	ἡ	G3588	the	
1JN	2	15	199907	ἀγάπη	G26	love	
1JN	2	15	199908	τοῦ	G3588	of the	
1JN	2	15	199909	Πατρὸς	G3962	Father	
1JN	2	15	199905	ἔστιν	G1510	is	
1JN	2	15	199904	οὐκ	G3756	not	
1JN	2	15	199910	ἐν	G1722	in	
1JN	2	15	199911	αὐτῷ	G846	him	.
1JN	2	16	199922	ὅτι	G3754	For	
1JN	2	16	199923	πᾶν	G3956	all	
1JN	2	16	199924	τὸ	G3588	that [is]	
1JN	2	16	199925	ἐν	G1722	in	
1JN	2	16	199926	τῷ	G3588	the	
1JN	2	16	199927	κόσμῳ	G2889	world	—
1JN	2	16	199928	ἡ	G3588	the	
1JN	2	16	199929	ἐπιθυμία	G1939	desires	
1JN	2	16	199930	τῆς	G3588	of the	
1JN	2	16	199931	σαρκὸς	G4561	flesh	,
1JN	2	16	199932	καὶ	G2532	-	
1JN	2	16	199933	ἡ	G3588	the	
1JN	2	16	199934	ἐπιθυμία	G1939	desires	
1JN	2	16	199935	τῶν	G3588	of the	
1JN	2	16	199936	ὀφθαλμῶν	G3788	eyes	,
1JN	2	16	199937	καὶ	G2532	and	
1JN	2	16	199938	ἡ	G3588	the	
1JN	2	16	199939	ἀλαζονεία	G212	pride	
1JN	2	16	199940	τοῦ	G3588	of	
1JN	2	16	199941	βίου	G979	life	—
1JN	2	16	199943	ἔστιν	G1510	is	
1JN	2	16	199942	οὐκ	G3756	not	
1JN	2	16	199944	ἐκ	G1537	from	
1JN	2	16	199945	τοῦ	G3588	the	
1JN	2	16	199946	πατρός	G3962	Father	
1JN	2	16	199947	ἀλλὰ	G235	but	
1JN	2	16	199951	ἐστίν	G1510	-	
1JN	2	16	199948	ἐκ	G1537	from	
1JN	2	16	199949	τοῦ	G3588	the	
1JN	2	16	199950	κόσμου	G2889	world	.
1JN	2	17	199962	καὶ	G2532	-	
1JN	2	17	199963	ὁ	G3588	The	
1JN	2	17	199964	κόσμος	G2889	world	
1JN	2	17	199965	παράγεται	G3855	is passing away	,
1JN	2	17	199966	καὶ	G2532	[along with]	
1JN	2	17	199969	αὐτοῦ	G846	its	
1JN	2	17	199967	ἡ	G3588	-	
